time_ns	temperature_K	pressure_bar	density_kg_m3
27.7	299.692627	-25.805902	1033.305054
27.71	300.429474	114.009949	1035.570312
27.72	299.771118	-85.453423	1030.919678
27.73	297.659119	-71.317932	1032.048096
27.74	299.973602	-165.35614	1030.898315
27.75	298.352448	-269.472687	1025.02417
27.76	298.397125	141.109299	1038.524902
27.77	298.65979	-57.654858	1031.843018
27.78	299.702271	-20.274939	1028.595459
27.79	299.729553	-39.897152	1034.247559
27.8	298.780853	-127.076538	1029.035645
27.81	299.252014	-36.592648	1031.042358
27.82	301.944641	94.801872	1037.121826
27.83	298.69281	-62.016735	1027.314209
27.84	300.797028	35.32571	1028.202393
27.85	300.787292	-19.15654	1032.879272
27.86	299.007996	-17.490026	1034.995361
27.87	297.263947	-56.309353	1034.660767
27.88	299.154083	-21.264387	1034.935547
27.89	300.108368	50.106384	1034.539307
27.9	301.776611	-184.646317	1026.701172
27.91	300.313416	-33.643459	1029.966431
27.92	300.076569	-89.570702	1026.346069
27.93	300.842621	-61.387844	1030.036621
27.94	299.059906	-92.82476	1033.574585
27.95	300.111847	191.735962	1034.249878
27.96	299.429565	-38.204441	1028.505493
27.97	301.194977	-78.803192	1034.338379
27.98	301.173615	110.601074	1036.810669
27.99	299.33493	-154.137802	1029.653076
28.0	299.669037	-137.626785	1026.978027
28.01	300.583771	0.65743	1038.084473
28.02	299.207794	-74.331947	1028.762329
28.03	299.704742	136.28624	1034.927612
28.04	301.225098	-34.62199	1029.615112
28.05	300.952393	-4.404948	1026.631958
28.06	299.141907	-220.576599	1027.740356
28.07	298.873627	58.776234	1034.354736
28.08	301.309235	-144.722	1030.99939
28.09	300.332336	65.275612	1038.875488
28.1	299.633575	116.783531	1033.865234
28.11	301.088623	59.465992	1029.334473
28.12	300.201385	-246.961182	1026.142578
28.13	298.598511	-29.951014	1035.192749
28.14	300.147919	150.375626	1040.786011
28.15	299.683624	-84.269234	1032.283691
28.16	300.265381	-84.748878	1031.10376
28.17	301.288544	101.576569	1038.737549
28.18	299.313568	132.440613	1034.218506
28.19	300.4086	4.366895	1036.162598
28.2	301.617859	219.898758	1035.131836
28.21	299.588531	-75.99192	1031.054199
28.22	300.270111	15.46946	1034.562744
28.23	299.885712	4.487234	1034.496582
28.24	301.55127	-73.771896	1026.495728
28.25	301.489319	19.710623	1031.667847
28.26	300.069275	-81.493919	1029.865112
28.27	300.955933	-255.578018	1030.015625
28.28	301.566437	95.921104	1031.118896
28.29	301.066559	-39.484921	1032.167114
28.3	299.123413	-77.746391	1031.659668
28.31	300.249451	-169.069504	1028.689209
28.32	298.8414	15.850127	1027.248047
28.33	300.346863	-186.426346	1028.061768
28.34	299.162933	-107.754463	1027.823608
28.35	300.93219	140.248245	1032.51355
28.36	299.440308	188.124817	1038.619629
28.37	301.750061	-10.382991	1030.979004
28.38	300.239258	-147.234268	1035.848755
28.39	299.549255	69.339287	1029.287354
28.4	300.818237	99.277275	1031.738892
28.41	301.066864	-126.93914	1029.130737
28.42	300.401947	-102.17807	1034.955933
28.43	300.635651	-55.983093	1029.98645
28.44	300.724304	-120.520058	1025.221313
28.45	300.146851	-59.83836	1024.890259
28.46	299.531738	168.024353	1033.083496
28.47	299.748535	96.402893	1032.42688
28.48	300.732941	85.510376	1032.419189
28.49	299.321503	66.232285	1036.664551
28.5	299.577789	-12.784496	1035.481689
28.51	299.21344	-49.397266	1033.266968
28.52	300.233032	-60.093731	1032.275269
28.53	300.112457	35.115448	1028.87793
28.54	301.143951	32.264935	1027.656616
28.55	297.540527	133.843399	1029.025024
28.56	300.657562	57.174866	1033.632446
28.57	302.49353	-212.234924	1026.013306
28.58	300.26825	-106.986633	1027.007324
28.59	298.907623	138.125137	1042.03418
28.6	300.800262	83.710655	1036.070068
28.61	299.654999	145.378647	1035.708374
28.62	300.591431	4.995539	1033.613281
28.63	299.522217	-36.245548	1027.750854
28.64	300.805939	-184.288071	1028.689209
28.65	300.547852	11.637156	1028.38208
28.66	300.189301	-2.332329	1038.884277
28.67	301.520355	88.293068	1030.45459
28.68	300.220673	-15.542648	1036.396729
28.69	299.603394	131.470337	1035.311279
28.7	299.85791	73.504189	1026.653076
28.71	299.633209	-150.41243	1029.832397
28.72	299.277161	-185.298355	1021.643799
28.73	299.756836	-124.472038	1029.010498
28.74	299.953552	-136.669083	1033.476929
28.75	297.270203	5.786356	1036.100098
28.76	300.044281	-6.261776	1036.381226
28.77	298.861847	-135.89093	1026.097168
28.78	299.65036	65.399437	1033.904053
28.79	300.288757	-159.780075	1034.864868
28.8	300.291229	-98.804192	1029.268188
28.81	301.939331	-64.137245	1028.535889
28.82	299.922638	-118.1166	1025.28064
28.83	298.648376	-109.576561	1029.649048
28.84	299.286713	-11.220093	1035.537231
28.85	300.71991	30.992159	1030.703247
28.86	300.246765	-106.31324	1035.613892
28.87	299.984131	153.632675	1037.56543
28.88	300.782013	-65.496857	1029.25415
28.89	297.864594	-139.763046	1023.533813
28.9	299.576019	-39.638103	1028.501709
28.91	298.746521	40.527893	1030.366211
28.92	299.668976	-21.070129	1035.164429
28.93	299.817932	3.036212	1032.638184
28.94	297.908325	-25.5063	1032.559082
28.95	299.903137	162.370895	1038.462158
28.96	299.595764	-34.343761	1026.335571
28.97	301.209442	48.740124	1029.851685
28.98	299.67923	185.393677	1039.175659
28.99	300.154846	144.946564	1029.751221
29.0	302.292755	94.659569	1029.697876
29.01	300.64151	69.745262	1036.864868
29.02	302.138336	91.504372	1032.506714
29.03	297.318512	-184.244003	1029.420288
29.04	300.802643	29.990608	1034.026978
29.05	298.641907	-33.057774	1033.881592
29.06	300.65094	232.301437	1033.305054
29.07	302.139709	119.973358	1032.337769
29.08	299.120117	188.302048	1040.223999
29.09	300.878662	-167.309204	1025.555054
29.1	300.916626	41.212315	1031.713623
29.11	299.944611	82.771553	1036.529175
29.12	300.658569	48.634659	1035.179077
29.13	299.442078	34.259377	1037.922852
29.14	298.640381	55.029144	1031.673706
29.15	299.911438	182.584641	1032.742676
29.16	302.454376	22.717173	1033.650635
29.17	298.837372	-26.218069	1029.116699
29.18	301.159576	-159.632935	1025.222412
29.19	299.435791	-54.429108	1033.003052
29.2	301.256897	226.348129	1038.396729
29.21	300.55246	78.451836	1028.88147
29.22	298.239227	45.974163	1031.460327
29.23	299.239685	-177.649048	1030.721924
29.24	300.816956	-34.48727	1034.636719
29.25	300.351776	194.32576	1037.133911
29.26	300.227173	-159.654709	1031.483643
29.27	299.862244	-115.434105	1027.074219
29.28	300.249969	55.613445	1031.824219
29.29	300.129852	-15.84201	1029.784546
29.3	299.666443	19.703444	1031.689453
29.31	298.429077	49.474819	1035.817749
29.32	297.751068	-79.11544	1030.055908
29.33	299.579895	-52.102234	1034.528931
29.34	300.066772	168.09436	1032.762451
29.35	299.719574	-101.208069	1028.911377
29.36	299.018005	-215.570877	1023.6698
29.37	299.244232	180.862305	1042.709473
29.38	298.284393	146.532394	1032.844116
29.39	299.497711	-100.555443	1032.428711
29.4	298.525208	40.361973	1030.236572
29.41	300.036865	182.88295	1035.026001
29.42	300.664917	133.260025	1031.49646
29.43	299.315186	-125.843018	1032.26001
29.44	299.693359	-55.492065	1033.466553
29.45	300.653229	147.532654	1038.875122
29.46	300.726013	-16.529875	1033.146362
29.47	298.651428	-231.860916	1025.366089
29.48	297.940308	158.940048	1037.55481
29.49	299.081696	-86.409447	1031.883667
29.5	299.309021	-242.811966	1027.711914
29.51	298.771759	-87.535683	1030.805054
29.52	301.365295	56.761074	1030.080811
29.53	299.116699	-43.814442	1033.415283
29.54	302.104858	-140.717819	1029.709229
29.55	298.715179	89.73584	1033.797974
29.56	299.478912	-95.504089	1029.607788
29.57	300.294464	-53.592102	1030.10144
29.58	298.614624	-117.126228	1032.187134
29.59	298.865845	-5.90406	1029.548096
29.6	298.794922	-65.800926	1036.501587
29.61	299.969421	-172.910782	1028.865845
29.62	297.483185	122.778412	1038.924561
29.63	299.896729	150.945267	1034.749146
29.64	298.882141	92.556923	1036.143066
29.65	300.146301	120.529213	1043.572632
29.66	300.183075	-193.792038	1030.961182
29.67	300.444672	-142.512146	1029.507935
29.68	299.107147	-135.496063	1032.521484
29.69	300.024231	-26.280371	1031.064453
29.7	298.466766	-304.641907	1029.452393
29.71	300.200592	-52.720623	1028.461304
29.72	299.850952	-25.653334	1034.779541
29.73	298.210724	-137.139877	1030.89856
29.74	299.255493	-112.69883	1036.037964
29.75	299.553589	-80.99604	1031.293457
29.76	301.379547	-60.453049	1025.628662
29.77	299.0578	-205.879013	1028.282104
29.78	299.716461	95.778313	1038.108276
29.79	298.942871	43.728821	1035.463989
29.8	299.664368	132.194794	1033.874512
29.81	299.72934	-152.629486	1030.129639
29.82	302.487915	52.867199	1031.526245
29.83	300.301392	-58.125809	1031.525635
29.84	299.140015	10.707291	1036.61499
29.85	299.367645	-161.602386	1027.45105
29.86	298.670197	-117.920082	1025.962646
29.87	298.22171	18.084578	1032.432983
29.88	298.608215	118.427452	1036.333862
29.89	299.504242	-70.264214	1029.144165
29.9	299.021698	-31.40049	1034.439331
29.91	302.317322	32.492908	1031.005737
29.92	299.067047	52.289738	1034.990845
29.93	300.599915	-75.390892	1029.832031
29.94	299.900482	145.344101	1034.58252
29.95	299.565704	-187.661453	1027.805054
29.96	300.581299	28.373358	1029.508057
29.97	301.285004	-143.728317	1027.718628
29.98	299.770935	-129.811295	1032.647949
29.99	299.377686	68.463158	1033.037964
30.0	301.639709	-28.171446	1027.949341
30.01	301.25647	177.66626	1034.246704
30.02	298.514923	-34.453606	1029.871216
30.03	298.58493	-87.501854	1029.884521
30.04	297.784149	-177.980301	1036.186279
30.05	299.808563	63.882599	1032.06958
30.06	300.809692	-4.300044	1029.008911
30.07	297.689423	-249.546082	1028.702393
30.08	301.912994	6.912292	1035.990967
30.09	298.509064	34.263992	1033.705566
30.1	299.572906	16.336006	1029.047852
30.11	299.040283	-84.170753	1028.751099
30.12	296.693848	51.043198	1039.472046
30.13	298.88269	201.711502	1034.4021
30.14	298.748383	-1.996763	1032.842529
30.15	300.269501	85.497429	1033.237915
30.16	300.193665	-18.267485	1028.168091
30.17	300.336884	-196.925003	1031.213257
30.18	301.501648	-111.556213	1028.234497
30.19	300.096649	-85.493126	1027.334229
30.2	300.802612	13.345698	1031.572998
30.21	299.050385	215.862717	1039.870361
30.22	299.374634	175.703064	1038.057983
30.23	299.660461	4.865667	1030.537231
30.24	299.309357	86.538658	1035.254883
30.25	300.765869	-80.803902	1034.862427
30.26	299.569244	187.640121	1041.470825
30.27	298.998657	-44.121998	1032.123047
30.28	298.71344	-103.555153	1032.969482
30.29	300.352081	9.66851	1030.079468
30.3	299.218292	34.365341	1031.021729
30.31	299.088318	-110.124237	1031.888306
30.32	301.083923	-50.006092	1030.91333
30.33	298.527222	-116.404236	1032.088501
30.34	300.833435	-40.125702	1035.970947
30.35	299.24234	-81.924934	1032.436157
30.36	299.979553	-75.85041	1032.592041
30.37	301.057312	56.856949	1030.891113
30.38	300.500732	26.632666	1038.154663
30.39	301.928375	227.339188	1027.585815
30.4	300.911957	31.485718	1030.081421
30.41	298.866547	-103.650063	1025.322754
30.42	301.00116	10.446599	1028.023804
30.43	302.217255	241.179199	1040.529297
30.44	297.909729	97.010956	1031.802856
30.45	300.721313	38.872692	1029.457153
30.46	300.054749	-68.397499	1027.977051
30.47	299.443726	-202.726517	1028.405518
30.48	300.460724	96.98053	1033.862183
30.49	301.972046	-132.962845	1027.951904
30.5	298.897461	79.164345	1024.782837
30.51	299.223358	-65.683441	1032.793335
30.52	298.860138	258.832947	1037.426758
30.53	299.304749	35.041981	1034.091309
30.54	300.44458	-104.995079	1030.466064
30.55	301.917419	-161.458176	1030.218506
30.56	299.58905	-42.961536	1034.464844
30.57	300.711548	-126.083527	1031.22229
30.58	299.513031	-16.049911	1032.19751
30.59	301.585571	-16.858782	1030.626099
30.6	300.559479	-72.719749	1027.040283
30.61	299.17804	91.682259	1037.195923
30.62	300.06839	-33.621597	1033.018188
30.63	301.498444	278.116302	1039.106201
30.64	300.386414	40.413441	1033.853394
30.65	299.347107	-43.290264	1033.762085
30.66	299.188171	-6.851156	1031.59314
30.67	298.992432	137.516678	1037.789429
30.68	299.529114	-128.294495	1025.026001
30.69	298.716156	-93.418419	1033.190796
30.7	298.769501	127.979126	1035.07605
30.71	299.626221	33.326168	1030.923218
30.72	299.338623	93.467094	1043.506226
30.73	298.817902	267.117645	1035.351562
30.74	298.602417	-48.889923	1032.844849
30.75	299.227844	-61.096973	1026.744507
30.76	300.45816	-192.46431	1032.430054
30.77	301.673218	179.533493	1038.255981
30.78	300.2901	-124.060951	1029.360474
30.79	299.588593	204.780838	1038.266724
30.8	300.73642	119.841461	1038.035156
30.81	300.070679	-330.279266	1027.226196
30.82	301.36264	-111.552399	1024.747559
30.83	299.735748	-19.449837	1029.919312
30.84	299.578796	-197.507202	1030.062256
30.85	300.546356	155.433853	1032.035278
30.86	300.808289	62.427307	1037.109497
30.87	301.465546	129.745972	1037.631958
30.88	300.16571	127.807678	1035.78833
30.89	300.320709	-187.595337	1030.045776
30.9	299.490784	33.981922	1037.18335
30.91	299.569336	153.3125	1039.626831
30.92	299.987335	20.545544	1037.765869
30.93	299.19635	272.373962	1043.10083
30.94	299.783844	-50.235653	1034.97168
30.95	298.934937	-165.56868	1025.030273
30.96	300.303955	6.330411	1036.542236
30.97	298.570068	72.624855	1036.061646
30.98	300.748016	31.683863	1025.977173
30.99	299.257324	-82.52314	1025.229492
31.0	300.188324	-95.312645	1030.397339
31.01	299.565277	-143.680176	1029.597412
31.02	301.221924	97.158417	1038.95459
31.03	299.926758	-113.978508	1031.269531
31.04	300.066315	-26.615862	1037.594238
31.05	299.062744	-126.329803	1031.079102
31.06	299.467438	-175.614944	1021.763977
31.07	299.22821	-74.047951	1027.861694
31.08	300.019165	2.510264	1030.585693
31.09	299.936371	-27.489113	1032.992676
31.1	300.477386	41.169762	1037.681152
31.11	298.273743	-0.84432	1033.18335
31.12	299.530914	-0.358373	1036.391724
31.13	301.058594	128.281723	1036.434204
31.14	299.93631	-79.71891	1032.942139
31.15	298.293152	15.29099	1028.019653
31.16	300.44577	-164.33168	1027.752808
31.17	299.028564	-169.237686	1031.211426
31.18	300.083649	-51.440533	1028.428467
31.19	300.383636	-102.326363	1029.296509
31.2	299.334381	-129.375397	1032.65625
31.21	300.728546	-112.59906	1035.208984
31.22	300.745422	76.655701	1032.942383
31.23	298.292938	-7.584045	1036.891113
31.24	301.000366	-52.059952	1030.087646
31.25	299.749817	-352.07608	1029.660522
31.26	298.881653	-180.885559	1029.124878
31.27	298.307831	31.286804	1031.353027
31.28	301.393463	12.837407	1035.765137
31.29	298.784973	58.852459	1034.035522
31.3	297.728424	-88.509346	1030.767578
31.31	300.252045	22.749773	1034.001343
31.32	300.712219	68.691467	1034.528564
31.33	300.841553	-144.39888	1028.95459
31.34	298.955505	82.028229	1029.150879
31.35	299.360321	-44.501373	1025.677734
31.36	300.58905	44.320557	1037.381226
31.37	302.259216	48.997814	1040.108398
31.38	297.551971	43.555202	1036.631836
31.39	298.217926	-177.703659	1026.805054
31.4	300.425446	-32.914043	1029.180542
31.41	300.742584	-15.227336	1029.987183
31.42	298.428986	-47.156994	1032.842041
31.43	299.651703	111.787193	1033.804321
31.44	298.423737	293.768646	1034.2677
31.45	298.688019	89.597679	1029.631836
31.46	298.635315	-58.297138	1028.768433
31.47	299.990448	-34.967716	1027.398193
31.48	299.313019	-54.761974	1030.779053
31.49	302.105072	-90.147133	1032.211914
31.5	301.302734	-100.889854	1027.55835
31.51	299.764984	-102.030357	1028.495361
31.52	299.475891	-151.99736	1031.86377
31.53	301.972656	-12.819751	1032.55188
31.54	298.842255	48.211208	1037.435913
31.55	299.736084	-171.770798	1026.418335
31.56	299.264862	-123.35656	1031.458984
31.57	299.43335	-18.689522	1035.935059
31.58	302.294495	63.900257	1032.659668
31.59	300.916809	-219.178879	1026.592163
31.6	299.809784	6.842003	1033.2052
31.61	300.21933	-74.086922	1029.578003
31.62	301.412354	105.410675	1040.287109
31.63	300.560822	6.829319	1029.741699
31.64	303.320526	163.994385	1033.776978
31.65	301.629974	366.309814	1044.995728
31.66	299.015533	29.734976	1033.608521
31.67	299.36438	-74.359207	1030.642578
31.68	299.661469	30.14032	1029.109741
31.69	300.439636	-119.718567	1025.538452
31.7	300.709747	244.107132	1037.656372
31.71	300.326447	-49.688534	1033.428711
31.72	300.43457	-0.0294	1029.048096
31.73	301.780457	-148.929062	1026.515503
31.74	299.551453	-120.047523	1028.683594
31.75	301.432404	102.64048	1037.873047
31.76	300.58313	-41.675182	1030.790161
31.77	299.030273	-18.160498	1034.012329
31.78	301.379089	-92.209473	1024.734009
31.79	300.270111	-62.488556	1028.408936
31.8	298.841797	-184.217484	1029.148315
31.81	301.382355	-154.870605	1028.910034
31.82	298.601227	-5.61881	1031.935059
31.83	299.852844	44.388805	1029.534058
31.84	301.080505	-117.600769	1036.531006
31.85	299.407654	156.314346	1037.473633
31.86	299.432373	-115.889137	1032.378662
31.87	300.518005	-86.131935	1028.948486
31.88	300.903961	215.238724	1035.564575
31.89	299.467743	51.222225	1035.620605
31.9	301.525482	-10.056523	1033.239258
31.91	298.573395	-151.654648	1033.611694
31.92	301.020996	88.091301	1034.947266
31.93	301.683685	-44.33432	1026.392822
31.94	300.992889	-113.287605	1027.132812
31.95	300.468292	-127.703094	1030.163818
31.96	300.475403	-180.581604	1024.85083
31.97	297.790894	18.261744	1030.838867
31.98	298.972321	214.507309	1040.913574
31.99	299.694458	-166.080582	1026.801025
32.0	299.025177	-100.168449	1032.563599
32.01	299.167114	174.727798	1041.632812
32.02	298.477112	-253.319763	1032.362671
32.03	301.013855	40.26321	1029.918823
32.04	300.764832	-82.168861	1029.91748
32.05	298.678131	-51.460773	1032.373047
32.06	299.954193	-16.8482	1033.057739
32.07	299.303711	-81.184059	1030.531616
32.08	302.750214	-113.019737	1030.246826
32.09	298.650055	89.246925	1035.047119
32.1	300.922302	-35.850586	1033.285645
32.11	299.972168	-87.017151	1027.702759
32.12	299.479065	-45.966343	1031.304932
32.13	298.909698	-63.796391	1031.554077
32.14	300.156921	-73.484444	1028.838013
32.15	301.143036	144.942932	1035.307007
32.16	299.406433	59.986389	1035.510254
32.17	300.892487	228.71521	1034.216309
32.18	299.438019	4.499718	1030.872192
32.19	300.282623	-16.531649	1032.145874
32.2	299.004913	-175.163162	1036.5177
32.21	300.693665	-24.796814	1030.410278
32.22	300.073517	-112.009804	1034.813354
32.23	300.944153	-91.507118	1027.875732
32.24	300.218292	-90.931313	1038.529785
32.25	301.671448	173.273636	1036.37085
32.26	299.375061	160.079895	1035.43811
32.27	299.476624	35.921627	1026.783325
32.28	300.470856	61.442493	1038.198853
32.29	300.470886	-16.00263	1033.391968
