time_ns	protein_sasa_nm2	protein_sasa_output_group_nm2
62.67	331.708	331.708
62.68	332.93	332.93
62.69	332.298	332.298
62.7	336.427	336.427
62.71	335.649	335.649
62.72	331.593	331.593
62.73	336.684	336.684
62.74	336.731	336.731
62.75	338.059	338.059
62.76	337.578	337.578
62.77	336.555	336.555
62.78	341.666	341.666
62.79	343.81	343.81
62.8	343.289	343.289
62.81	338.37	338.37
62.82	338.148	338.148
62.83	335.492	335.492
62.84	337.357	337.357
62.85	339.679	339.679
62.86	338.933	338.933
62.87	337.826	337.826
62.88	340.873	340.873
62.89	342.442	342.442
62.9	340.202	340.202
62.91	340.557	340.557
62.92	339.495	339.495
62.93	337.612	337.612
62.94	340.748	340.748
62.95	342.895	342.895
62.96	336.881	336.881
62.97	339.803	339.803
62.98	339.395	339.395
62.99	339.594	339.594
63.0	339.773	339.773
63.01	338.624	338.624
63.02	335.734	335.734
63.03	336.053	336.053
63.04	335.117	335.117
63.05	338.071	338.071
63.06	338.927	338.927
63.07	339.986	339.986
63.08	335.846	335.846
63.09	339.152	339.152
63.1	335.387	335.387
63.11	338.724	338.724
63.12	334.999	334.999
63.13	336.048	336.048
63.14	333.997	333.997
63.15	336.059	336.059
63.16	331.818	331.818
63.17	335.379	335.379
63.18	332.689	332.689
63.19	331.22	331.22
63.2	335.088	335.088
63.21	334.367	334.367
63.22	334.578	334.578
63.23	337.73	337.73
63.24	338.685	338.685
63.25	339.951	339.951
63.26	336.954	336.954
63.27	339.26	339.26
63.28	337.593	337.593
63.29	341.77	341.77
63.3	337.087	337.087
63.31	335.775	335.775
63.32	336.825	336.825
63.33	334.867	334.867
63.34	336.53	336.53
63.35	337.68	337.68
63.36	335.553	335.553
63.37	337.988	337.988
63.38	334.673	334.673
63.39	336.275	336.275
63.4	337.561	337.561
63.41	334.693	334.693
63.42	335.66	335.66
63.43	337.212	337.212
63.44	339.767	339.767
63.45	340.994	340.994
63.46	336.712	336.712
63.47	340.873	340.873
63.48	339.043	339.043
63.49	339.347	339.347
63.5	335.068	335.068
63.51	333.584	333.584
63.52	326.734	326.734
63.53	333.693	333.693
63.54	333.283	333.283
63.55	334.653	334.653
63.56	332.672	332.672
63.57	333.651	333.651
63.58	330.514	330.514
63.59	331.273	331.273
63.6	334.164	334.164
63.61	334.003	334.003
63.62	332.773	332.773
63.63	336.458	336.458
63.64	332.815	332.815
63.65	334.419	334.419
63.66	332.294	332.294
63.67	334.927	334.927
63.68	338.128	338.128
63.69	335.197	335.197
63.7	339.875	339.875
63.71	333.117	333.117
63.72	337.237	337.237
63.73	336.463	336.463
63.74	334.876	334.876
63.75	334.613	334.613
63.76	332.64	332.64
63.77	337.92	337.92
63.78	334.996	334.996
63.79	337.091	337.091
63.8	335.632	335.632
63.81	330.993	330.993
63.82	333.398	333.398
63.83	333.582	333.582
63.84	336.882	336.882
63.85	330.717	330.717
63.86	336.085	336.085
63.87	332.294	332.294
63.88	339.168	339.168
63.89	336.223	336.223
63.9	332.219	332.219
63.91	337.719	337.719
63.92	338.424	338.424
63.93	337.718	337.718
63.94	331.837	331.837
63.95	334.518	334.518
63.96	333.686	333.686
63.97	336.006	336.006
63.98	331.442	331.442
63.99	337.872	337.872
64.0	333.48	333.48
64.01	328.995	328.995
64.02	333.049	333.049
64.03	331.721	331.721
64.04	331.761	331.761
64.05	335.051	335.051
64.06	336.446	336.446
64.07	336.977	336.977
64.08	333.513	333.513
64.09	336.834	336.834
64.1	337.355	337.355
64.11	338.937	338.937
64.12	334.628	334.628
64.13	331.428	331.428
64.14	333.707	333.707
64.15	330.942	330.942
64.16	335.507	335.507
64.17	334.599	334.599
64.18	333.444	333.444
64.19	335.108	335.108
64.2	331.786	331.786
64.21	332.653	332.653
64.22	333.001	333.001
64.23	333.329	333.329
64.24	331.935	331.935
64.25	332.203	332.203
64.26	332.42	332.42
64.27	334.865	334.865
64.28	330.07	330.07
64.29	332.94	332.94
64.3	328.254	328.254
64.31	332.427	332.427
64.32	334.027	334.027
64.33	333.153	333.153
64.34	333.84	333.84
64.35	333.184	333.184
64.36	336.242	336.242
64.37	334.215	334.215
64.38	335.133	335.133
64.39	331.875	331.875
64.4	332.709	332.709
64.41	332.099	332.099
64.42	336.404	336.404
64.43	335.909	335.909
64.44	333.503	333.503
64.45	335.396	335.396
64.46	328.134	328.134
64.47	333.558	333.558
64.48	332.087	332.087
64.49	333.426	333.426
64.5	335.172	335.172
64.51	333.793	333.793
64.52	330.138	330.138
64.53	330.154	330.154
64.54	334.058	334.058
64.55	330.432	330.432
64.56	331.201	331.201
64.57	327.378	327.378
64.58	332.808	332.808
64.59	332.571	332.571
64.6	330.105	330.105
64.61	330.451	330.451
64.62	329.741	329.741
64.63	330.91	330.91
64.64	327.957	327.957
64.65	335.468	335.468
64.66	329.468	329.468
64.67	327.112	327.112
64.68	330.481	330.481
64.69	325.955	325.955
64.7	328.978	328.978
64.71	328.638	328.638
64.72	330.155	330.155
64.73	331.422	331.422
64.74	330.43	330.43
64.75	330.264	330.264
64.76	329.388	329.388
64.77	330.784	330.784
64.78	331.825	331.825
64.79	335.939	335.939
64.8	331.788	331.788
64.81	331.462	331.462
64.82	331.504	331.504
64.83	327.637	327.637
64.84	325.931	325.931
64.85	329.964	329.964
64.86	331.257	331.257
64.87	330.918	330.918
64.88	327.41	327.41
64.89	330.649	330.649
64.9	329.596	329.596
64.91	332.598	332.598
64.92	330.892	330.892
64.93	333.667	333.667
64.94	335.774	335.774
64.95	335.636	335.636
64.96	332.754	332.754
64.97	329.892	329.892
64.98	333.049	333.049
64.99	327.89	327.89
65.0	329.25	329.25
65.01	329.932	329.932
65.02	331.423	331.423
65.03	330.015	330.015
65.04	324.901	324.901
65.05	326.717	326.717
65.06	331.913	331.913
65.07	325.859	325.859
65.08	334.83	334.83
65.09	333.965	333.965
65.1	333.32	333.32
65.11	329.589	329.589
65.12	333.467	333.467
65.13	334.093	334.093
65.14	333.577	333.577
65.15	336.573	336.573
65.16	331.874	331.874
65.17	327.985	327.985
65.18	333.022	333.022
65.19	329.237	329.237
65.2	334.252	334.252
65.21	336.302	336.302
65.22	331.45	331.45
65.23	335.223	335.223
65.24	334.868	334.868
65.25	329.298	329.298
65.26	338.0	338.0
65.27	330.938	330.938
65.28	332.354	332.354
65.29	326.334	326.334
65.3	331.215	331.215
65.31	331.983	331.983
65.32	330.733	330.733
65.33	330.082	330.082
65.34	325.957	325.957
65.35	328.663	328.663
65.36	325.495	325.495
65.37	326.088	326.088
65.38	329.899	329.899
65.39	327.818	327.818
65.4	330.826	330.826
65.41	325.095	325.095
65.42	325.798	325.798
65.43	333.345	333.345
65.44	327.739	327.739
65.45	329.679	329.679
65.46	327.855	327.855
65.47	327.014	327.014
65.48	329.435	329.435
65.49	328.108	328.108
65.5	324.615	324.615
65.51	329.973	329.973
65.52	328.703	328.703
65.53	336.578	336.578
65.54	331.605	331.605
65.55	334.932	334.932
65.56	331.786	331.786
65.57	329.061	329.061
65.58	328.385	328.385
65.59	329.58	329.58
65.6	326.43	326.43
65.61	328.257	328.257
65.62	331.052	331.052
65.63	330.232	330.232
65.64	333.572	333.572
65.65	328.447	328.447
65.66	328.649	328.649
65.67	327.315	327.315
65.68	330.465	330.465
65.69	332.675	332.675
65.7	332.045	332.045
65.71	327.011	327.011
65.72	332.727	332.727
65.73	331.327	331.327
65.74	333.711	333.711
65.75	329.862	329.862
65.76	328.262	328.262
65.77	333.687	333.687
65.78	333.38	333.38
65.79	329.557	329.557
65.8	332.135	332.135
65.81	328.12	328.12
65.82	331.508	331.508
65.83	329.242	329.242
65.84	332.449	332.449
65.85	329.543	329.543
65.86	332.005	332.005
65.87	329.287	329.287
65.88	332.113	332.113
65.89	334.379	334.379
65.9	332.624	332.624
65.91	331.379	331.379
65.92	328.385	328.385
65.93	329.83	329.83
65.94	328.959	328.959
65.95	328.25	328.25
65.96	331.305	331.305
65.97	332.711	332.711
65.98	333.125	333.125
65.99	337.53	337.53
66.0	328.051	328.051
66.01	334.814	334.814
66.02	326.451	326.451
66.03	330.436	330.436
66.04	330.017	330.017
66.05	330.714	330.714
66.06	329.208	329.208
66.07	329.015	329.015
66.08	331.54	331.54
66.09	327.758	327.758
66.1	327.091	327.091
66.11	328.187	328.187
66.12	331.156	331.156
66.13	326.06	326.06
66.14	324.468	324.468
66.15	324.622	324.622
66.16	330.673	330.673
66.17	328.458	328.458
66.18	329.349	329.349
66.19	329.337	329.337
66.2	330.165	330.165
66.21	331.951	331.951
66.22	329.552	329.552
66.23	332.613	332.613
66.24	333.612	333.612
66.25	333.46	333.46
66.26	329.04	329.04
66.27	332.029	332.029
66.28	329.593	329.593
66.29	333.331	333.331
66.3	330.403	330.403
66.31	330.885	330.885
66.32	333.962	333.962
66.33	330.712	330.712
66.34	331.255	331.255
66.35	335.265	335.265
66.36	332.247	332.247
66.37	328.799	328.799
66.38	332.212	332.212
66.39	331.454	331.454
66.4	335.05	335.05
66.41	333.942	333.942
66.42	331.299	331.299
66.43	333.843	333.843
66.44	331.216	331.216
66.45	330.499	330.499
66.46	328.081	328.081
66.47	336.048	336.048
66.48	334.513	334.513
66.49	328.342	328.342
66.5	328.973	328.973
66.51	338.862	338.862
66.52	331.38	331.38
66.53	336.513	336.513
66.54	334.276	334.276
66.55	328.915	328.915
66.56	329.965	329.965
66.57	331.945	331.945
66.58	331.852	331.852
66.59	329.917	329.917
66.6	333.526	333.526
66.61	330.345	330.345
66.62	335.623	335.623
66.63	335.007	335.007
66.64	331.675	331.675
66.65	333.161	333.161
66.66	332.735	332.735
66.67	330.307	330.307
66.68	329.691	329.691
66.69	329.183	329.183
66.7	336.863	336.863
66.71	331.377	331.377
66.72	332.95	332.95
66.73	333.139	333.139
66.74	334.121	334.121
66.75	335.73	335.73
66.76	334.845	334.845
66.77	335.033	335.033
66.78	330.656	330.656
66.79	334.993	334.993
66.8	333.528	333.528
66.81	334.629	334.629
66.82	333.0	333.0
66.83	336.497	336.497
66.84	332.892	332.892
66.85	334.353	334.353
66.86	334.263	334.263
66.87	337.055	337.055
66.88	337.151	337.151
66.89	335.171	335.171
66.9	337.5	337.5
66.91	332.424	332.424
66.92	337.959	337.959
66.93	336.759	336.759
66.94	332.398	332.398
66.95	332.138	332.138
66.96	337.271	337.271
66.97	332.033	332.033
66.98	332.194	332.194
66.99	331.703	331.703
67.0	332.666	332.666
67.01	332.872	332.872
67.02	334.303	334.303
67.03	335.441	335.441
67.04	330.75	330.75
67.05	328.903	328.903
67.06	330.507	330.507
67.07	332.619	332.619
67.08	339.19	339.19
67.09	338.079	338.079
67.1	337.094	337.094
67.11	338.283	338.283
67.12	337.501	337.501
67.13	337.951	337.951
67.14	335.659	335.659
67.15	334.078	334.078
67.16	337.054	337.054
67.17	338.636	338.636
67.18	339.485	339.485
67.19	337.59	337.59
67.2	338.786	338.786
67.21	336.719	336.719
67.22	339.143	339.143
67.23	334.305	334.305
67.24	334.738	334.738
67.25	337.91	337.91
67.26	337.401	337.401
67.27	340.839	340.839
67.28	334.723	334.723
67.29	335.901	335.901
67.3	336.127	336.127
67.31	338.663	338.663
67.32	333.672	333.672
67.33	333.342	333.342
67.34	336.614	336.614
67.35	334.633	334.633
67.36	333.267	333.267
67.37	338.398	338.398
67.38	332.139	332.139
67.39	333.061	333.061
67.4	335.894	335.894
67.41	333.926	333.926
67.42	330.496	330.496
67.43	336.86	336.86
67.44	331.71	331.71
67.45	335.905	335.905
67.46	335.075	335.075
67.47	332.329	332.329
67.48	331.969	331.969
67.49	331.073	331.073
67.5	333.139	333.139
67.51	331.718	331.718
67.52	337.721	337.721
67.53	334.027	334.027
67.54	338.224	338.224
67.55	335.621	335.621
67.56	333.544	333.544
67.57	338.715	338.715
67.58	336.34	336.34
67.59	339.055	339.055
67.6	336.279	336.279
67.61	337.821	337.821
67.62	334.665	334.665
67.63	333.754	333.754
67.64	338.373	338.373
67.65	334.371	334.371
67.66	331.182	331.182
67.67	333.373	333.373
67.68	334.09	334.09
67.69	335.999	335.999
67.7	334.224	334.224
67.71	334.287	334.287
67.72	335.799	335.799
67.73	327.839	327.839
67.74	333.578	333.578
67.75	331.255	331.255
67.76	335.549	335.549
67.77	335.925	335.925
67.78	328.664	328.664
67.79	334.72	334.72
67.8	332.393	332.393
67.81	329.81	329.81
67.82	334.763	334.763
67.83	331.645	331.645
67.84	330.417	330.417
67.85	331.72	331.72
67.86	333.367	333.367
67.87	336.654	336.654
67.88	336.371	336.371
67.89	333.033	333.033
67.9	332.461	332.461
67.91	332.988	332.988
67.92	339.306	339.306
67.93	331.447	331.447
67.94	330.911	330.911
67.95	330.235	330.235
67.96	333.449	333.449
67.97	337.664	337.664
67.98	334.639	334.639
67.99	330.037	330.037
68.0	334.746	334.746
68.01	327.114	327.114
68.02	331.878	331.878
68.03	329.2	329.2
68.04	333.316	333.316
68.05	330.769	330.769
68.06	332.391	332.391
68.07	327.067	327.067
68.08	326.099	326.099
68.09	333.293	333.293
68.1	330.374	330.374
68.11	329.906	329.906
68.12	332.209	332.209
68.13	331.651	331.651
68.14	331.005	331.005
68.15	331.932	331.932
68.16	329.013	329.013
68.17	333.044	333.044
68.18	334.989	334.989
68.19	328.244	328.244
68.2	329.813	329.813
68.21	330.838	330.838
68.22	330.804	330.804
68.23	330.743	330.743
68.24	328.121	328.121
68.25	327.541	327.541
68.26	329.008	329.008
68.27	328.104	328.104
68.28	330.885	330.885
68.29	330.561	330.561
68.3	331.62	331.62
68.31	333.871	333.871
68.32	331.022	331.022
68.33	333.95	333.95
68.34	332.227	332.227
68.35	329.492	329.492
68.36	333.703	333.703
68.37	333.168	333.168
68.38	333.941	333.941
68.39	334.768	334.768
68.4	335.191	335.191
68.41	333.53	333.53
68.42	332.436	332.436
68.43	333.246	333.246
68.44	332.241	332.241
68.45	327.616	327.616
68.46	330.223	330.223
68.47	328.739	328.739
68.48	329.94	329.94
68.49	328.239	328.239
68.5	330.012	330.012
68.51	329.651	329.651
68.52	332.765	332.765
68.53	335.084	335.084
68.54	331.853	331.853
68.55	336.052	336.052
68.56	331.516	331.516
68.57	332.966	332.966
68.58	331.475	331.475
68.59	332.732	332.732
68.6	330.51	330.51
68.61	330.744	330.744
68.62	330.756	330.756
68.63	330.131	330.131
68.64	330.958	330.958
68.65	331.407	331.407
68.66	331.151	331.151
68.67	329.277	329.277
68.68	330.016	330.016
68.69	330.108	330.108
68.7	330.416	330.416
68.71	330.359	330.359
68.72	328.671	328.671
68.73	332.698	332.698
68.74	329.846	329.846
68.75	333.626	333.626
68.76	332.535	332.535
68.77	335.682	335.682
68.78	332.093	332.093
68.79	334.482	334.482
68.8	330.205	330.205
68.81	331.93	331.93
68.82	331.882	331.882
68.83	333.677	333.677
68.84	333.707	333.707
68.85	328.557	328.557
68.86	331.685	331.685
68.87	333.16	333.16
68.88	331.384	331.384
68.89	330.644	330.644
68.9	326.241	326.241
68.91	329.466	329.466
68.92	326.048	326.048
68.93	331.157	331.157
68.94	328.049	328.049
68.95	328.111	328.111
68.96	329.124	329.124
68.97	328.591	328.591
68.98	327.197	327.197
68.99	333.49	333.49
69.0	332.405	332.405
69.01	328.908	328.908
69.02	327.99	327.99
69.03	329.772	329.772
69.04	329.507	329.507
69.05	329.858	329.858
69.06	329.72	329.72
69.07	330.804	330.804
69.08	333.026	333.026
69.09	333.37	333.37
69.1	330.351	330.351
69.11	330.151	330.151
69.12	330.245	330.245
69.13	332.764	332.764
69.14	328.341	328.341
69.15	330.567	330.567
69.16	336.335	336.335
69.17	332.1	332.1
69.18	334.421	334.421
69.19	333.19	333.19
69.2	331.098	331.098
69.21	331.922	331.922
69.22	329.839	329.839
69.23	332.62	332.62
69.24	331.423	331.423
69.25	329.944	329.944
69.26	328.097	328.097
69.27	330.304	330.304
69.28	328.251	328.251
69.29	330.496	330.496
69.3	330.057	330.057
69.31	329.465	329.465
69.32	327.743	327.743
69.33	325.532	325.532
69.34	327.907	327.907
69.35	326.911	326.911
69.36	326.437	326.437
69.37	322.715	322.715
69.38	330.313	330.313
69.39	328.348	328.348
69.4	329.884	329.884
69.41	328.771	328.771
69.42	330.31	330.31
69.43	329.476	329.476
69.44	325.713	325.713
69.45	325.584	325.584
69.46	328.731	328.731
69.47	331.94	331.94
69.48	327.534	327.534
69.49	331.395	331.395
69.5	330.219	330.219
69.51	332.862	332.862
69.52	328.607	328.607
69.53	329.411	329.411
69.54	329.796	329.796
69.55	329.601	329.601
69.56	331.265	331.265
69.57	328.465	328.465
69.58	333.423	333.423
69.59	330.705	330.705
69.6	327.536	327.536
69.61	330.684	330.684
69.62	331.123	331.123
69.63	330.646	330.646
69.64	332.166	332.166
69.65	333.906	333.906
69.66	331.728	331.728
69.67	328.105	328.105
69.68	333.083	333.083
69.69	333.896	333.896
69.7	327.002	327.002
69.71	332.697	332.697
69.72	332.193	332.193
69.73	331.132	331.132
69.74	331.454	331.454
69.75	332.32	332.32
69.76	337.143	337.143
69.77	343.155	343.155
69.78	337.358	337.358
69.79	337.488	337.488
69.8	337.543	337.543
69.81	337.839	337.839
69.82	338.473	338.473
69.83	333.106	333.106
69.84	335.565	335.565
69.85	335.186	335.186
69.86	334.668	334.668
69.87	332.588	332.588
69.88	334.257	334.257
69.89	334.283	334.283
69.9	334.639	334.639
69.91	332.955	332.955
69.92	333.66	333.66
69.93	332.66	332.66
69.94	337.318	337.318
69.95	331.492	331.492
69.96	336.452	336.452
69.97	336.254	336.254
69.98	335.223	335.223
69.99	331.737	331.737
70.0	336.113	336.113
70.01	334.794	334.794
70.02	330.501	330.501
70.03	335.674	335.674
70.04	334.661	334.661
70.05	326.716	326.716
70.06	329.406	329.406
70.07	334.589	334.589
70.08	332.848	332.848
70.09	334.84	334.84
70.1	332.559	332.559
70.11	331.384	331.384
70.12	331.517	331.517
70.13	332.249	332.249
70.14	330.028	330.028
70.15	335.621	335.621
70.16	331.11	331.11
70.17	332.35	332.35
70.18	332.808	332.808
70.19	333.565	333.565
70.2	333.675	333.675
70.21	330.803	330.803
70.22	336.525	336.525
70.23	335.353	335.353
70.24	333.669	333.669
70.25	334.156	334.156
70.26	326.089	326.089
70.27	328.266	328.266
70.28	325.31	325.31
70.29	328.716	328.716
70.3	327.657	327.657
70.31	329.262	329.262
70.32	331.403	331.403
70.33	330.498	330.498
70.34	331.277	331.277
70.35	327.677	327.677
70.36	330.29	330.29
70.37	329.814	329.814
70.38	332.79	332.79
70.39	329.952	329.952
70.4	326.861	326.861
70.41	327.764	327.764
70.42	328.137	328.137
70.43	322.817	322.817
70.44	325.699	325.699
70.45	329.485	329.485
70.46	325.937	325.937
70.47	326.458	326.458
70.48	328.047	328.047
70.49	325.864	325.864
70.5	324.617	324.617
70.51	330.961	330.961
70.52	330.604	330.604
70.53	330.027	330.027
70.54	330.676	330.676
70.55	326.684	326.684
70.56	327.447	327.447
70.57	331.666	331.666
70.58	326.403	326.403
70.59	326.538	326.538
70.6	326.676	326.676
70.61	322.198	322.198
70.62	323.831	323.831
70.63	325.43	325.43
70.64	327.213	327.213
70.65	325.897	325.897
70.66	329.351	329.351
70.67	330.769	330.769
70.68	327.8	327.8
70.69	328.152	328.152
70.7	332.376	332.376
70.71	328.782	328.782
70.72	328.975	328.975
70.73	333.755	333.755
70.74	331.987	331.987
70.75	330.969	330.969
70.76	335.514	335.514
70.77	329.065	329.065
70.78	325.853	325.853
70.79	329.193	329.193
70.8	334.116	334.116
70.81	333.56	333.56
70.82	329.842	329.842
70.83	332.025	332.025
70.84	326.414	326.414
70.85	331.225	331.225
70.86	329.025	329.025
70.87	332.469	332.469
70.88	330.8	330.8
70.89	329.695	329.695
70.9	327.988	327.988
70.91	327.719	327.719
70.92	329.552	329.552
70.93	328.341	328.341
70.94	323.408	323.408
70.95	323.035	323.035
70.96	325.066	325.066
70.97	328.643	328.643
70.98	326.614	326.614
70.99	331.43	331.43
71.0	328.873	328.873
71.01	330.791	330.791
71.02	327.808	327.808
71.03	329.99	329.99
71.04	327.368	327.368
71.05	327.768	327.768
71.06	331.773	331.773
71.07	323.744	323.744
71.08	327.028	327.028
71.09	327.144	327.144
71.1	328.322	328.322
71.11	325.965	325.965
71.12	327.907	327.907
71.13	324.465	324.465
71.14	327.764	327.764
71.15	326.412	326.412
71.16	326.318	326.318
71.17	325.133	325.133
71.18	324.141	324.141
71.19	323.5	323.5
71.2	327.979	327.979
71.21	327.416	327.416
71.22	322.465	322.465
71.23	326.081	326.081
71.24	326.4	326.4
71.25	326.769	326.769
71.26	326.806	326.806
71.27	320.867	320.867
71.28	327.259	327.259
71.29	327.919	327.919
71.3	327.816	327.816
71.31	323.918	323.918
71.32	324.41	324.41
71.33	325.788	325.788
71.34	325.344	325.344
71.35	326.836	326.836
71.36	328.663	328.663
71.37	328.829	328.829
71.38	329.105	329.105
71.39	327.772	327.772
71.4	328.489	328.489
71.41	326.204	326.204
71.42	324.418	324.418
71.43	327.82	327.82
71.44	329.299	329.299
71.45	326.112	326.112
71.46	323.674	323.674
71.47	329.353	329.353
71.48	334.014	334.014
71.49	333.523	333.523
71.5	329.062	329.062
71.51	336.125	336.125
71.52	327.301	327.301
71.53	327.362	327.362
71.54	330.756	330.756
71.55	330.862	330.862
71.56	329.061	329.061
71.57	327.607	327.607
71.58	328.163	328.163
71.59	326.826	326.826
71.6	330.635	330.635
71.61	329.804	329.804
71.62	327.465	327.465
71.63	327.082	327.082
71.64	323.322	323.322
71.65	329.105	329.105
71.66	330.113	330.113
71.67	328.777	328.777
71.68	332.23	332.23
71.69	330.124	330.124
71.7	330.526	330.526
71.71	325.952	325.952
71.72	331.251	331.251
71.73	331.898	331.898
71.74	331.548	331.548
71.75	328.004	328.004
71.76	329.984	329.984
71.77	331.331	331.331
71.78	328.402	328.402
