frame	time_ns	protein_backbone_rmsd_nm	ligand_heavy_rmsd_after_protein_fit_nm	protein_ligand_min_heavy_distance_nm	protein_ligand_heavy_contact_pairs_le_0_40_nm	pocket_occupied_le_0_50_nm	pocket_occupied_le_0_40_nm	pocket_ligand_heavy_contact_pairs_le_0_40_nm	pocket_ligand_com_distance_nm	protein_radius_of_gyration_nm
233	2.33	0.1456260284375922	0.2708189824444073	0.2897138752959115	92	1	1	92	0.2622768671033759	2.7454703248706047
234	2.34	0.15031106812953382	0.2659239756935642	0.28282141887043205	82	1	1	82	0.2539734044390059	2.7419692110178344
235	2.35	0.14198441868103207	0.2645490666140575	0.2964824290747293	70	1	1	70	0.2828446418776288	2.736711038713677
236	2.36	0.14621846960306156	0.244080758264945	0.2955623567233503	73	1	1	73	0.2577803422858499	2.738968411508684
237	2.37	0.1426310169494676	0.23587808405790786	0.2932474547506669	85	1	1	85	0.2492735120562614	2.7400662254781656
238	2.38	0.13655811472585697	0.2317559148738823	0.29164616395428167	75	1	1	75	0.24081361219915856	2.7395345179779924
239	2.39	0.1443349292462051	0.24270671644773328	0.2867927196513376	85	1	1	85	0.22257820091902042	2.7466705303172327
240	2.4	0.15741198277395446	0.23867893339941437	0.29368368357705593	63	1	1	63	0.2570335468196381	2.7466654976199285
241	2.41	0.14791843195098806	0.2676572060643868	0.2744032249519815	87	1	1	87	0.27784162647532085	2.7444565203926787
242	2.42	0.15170220059333173	0.28492732834802	0.29149421531547964	89	1	1	89	0.2791385571009989	2.74563886531379
243	2.43	0.14703912392373658	0.25232717317570386	0.27307731245122463	73	1	1	73	0.25634638269618665	2.7443271134601197
244	2.44	0.1472861455727267	0.24407910010806155	0.28167509314045475	62	1	1	62	0.24360463452605724	2.7430336295429627
245	2.45	0.14847440184956678	0.2593860804506692	0.2806049258462761	75	1	1	75	0.26011148276932683	2.7442563586384225
246	2.46	0.1534111181618652	0.23863301442140053	0.29065929112161226	85	1	1	85	0.2573361935438287	2.7349186874304623
247	2.47	0.14202991529625197	0.23048460132747367	0.29105006121646043	77	1	1	77	0.26147916511891867	2.738876764892519
248	2.48	0.14623362579739058	0.21987072754696402	0.2839265046348006	73	1	1	73	0.21103764667639852	2.7326694706688643
249	2.49	0.14202285769473014	0.24632058270310728	0.3064608595567803	78	1	1	78	0.25196352634564945	2.741583088108258
250	2.5	0.14425300586192008	0.24202483264597094	0.28177479741460204	84	1	1	84	0.23820763636538725	2.7352606354971543
251	2.51	0.13950060027889752	0.24073056717743468	0.3068110881010771	90	1	1	90	0.2460479897660029	2.7399101627174764
252	2.52	0.14409811550184726	0.26992029324646405	0.26052990159789646	88	1	1	88	0.2623210189235848	2.73372977719279
253	2.53	0.13855516819435948	0.2795872900705452	0.30120739046531175	83	1	1	83	0.27900256133132484	2.748402681448117
254	2.54	0.1424830816951427	0.24629280629684777	0.2894424780399546	86	1	1	86	0.25235537756572596	2.7472181517479006
255	2.55	0.14512013817951794	0.25497533035940767	0.2938262999268253	82	1	1	82	0.24978788118840906	2.742818747586953
256	2.56	0.1446672643812585	0.2380476639224564	0.2799591122445942	90	1	1	90	0.24850408320334702	2.734393635092374
257	2.57	0.13719435148327455	0.23223467181112384	0.2805097393938591	86	1	1	86	0.23841239136560005	2.7382859901220646
258	2.58	0.1326496219122466	0.2459550669872157	0.3073935661107235	83	1	1	83	0.2458427278774876	2.743522906652929
259	2.59	0.14034289373165515	0.2531298917505086	0.2838504291986583	93	1	1	93	0.27136126773006874	2.744813680185435
260	2.6	0.14636700143595954	0.23630381829073058	0.2885830464212944	89	1	1	89	0.24083839346702057	2.7385761883997923
261	2.61	0.13237494370382857	0.2761931221081027	0.2932181768142994	82	1	1	82	0.28108349730116505	2.7413204734186976
262	2.62	0.13246177283194457	0.2203165943354406	0.2987074285519769	95	1	1	95	0.2311368051103398	2.7353254826950253
263	2.63	0.1322137968549408	0.26761338584771793	0.29600836287760346	70	1	1	70	0.2598438713664904	2.7462755414939988
264	2.64	0.12851751591345162	0.24732581183842575	0.28859319736958733	81	1	1	81	0.2473868034415597	2.7477427685670843
265	2.65	0.13127090976747446	0.235761453990825	0.3187537353561416	78	1	1	78	0.24365076026215005	2.735383504197407
266	2.66	0.136573526109592	0.23096143247858048	0.2975549395007516	85	1	1	85	0.23962507439135824	2.7333850314123502
267	2.67	0.13636436909898003	0.2592689849076219	0.28291842201504147	91	1	1	91	0.2625925083100229	2.7396100597279323
268	2.68	0.12855574616761653	0.25585584873557315	0.3122134238452946	85	1	1	85	0.2630288469589329	2.74633456183883
269	2.69	0.134359824352209	0.24149667761565724	0.2661620276507054	88	1	1	88	0.2542374817532127	2.73274026515325
270	2.7	0.13021740849032415	0.25417968052275447	0.28706970191018877	85	1	1	85	0.2503834848409236	2.7428469910209583
271	2.71	0.13543775968156546	0.2879513858486224	0.284216696037501	70	1	1	70	0.27546645264415204	2.738783471996254
272	2.72	0.14035440589173248	0.293031732420064	0.2952479532635336	78	1	1	78	0.2699060550917875	2.7427860687766694
273	2.73	0.13257814862728184	0.31992676106262247	0.27556849651355425	85	1	1	83	0.2946778626029938	2.7409738327874473
274	2.74	0.1350864013487459	0.28967013247159207	0.2741693762199415	99	1	1	98	0.30287613420450954	2.7310563479099983
275	2.75	0.12901700613526781	0.2627655729366298	0.289159227636992	87	1	1	87	0.2498052535297049	2.7366505158809917
276	2.76	0.13270632743818636	0.2857488358457966	0.30501334427436877	100	1	1	100	0.27353849152978993	2.733853681715833
277	2.77	0.13683967961378557	0.2769700056532506	0.28549805110376514	76	1	1	76	0.2513709122759865	2.7387904318030083
278	2.78	0.13660885547001453	0.24556706733281217	0.28639135405334853	75	1	1	75	0.2659952559001237	2.7341464471831727
279	2.79	0.13575741447943046	0.2876867685350514	0.2923113603700999	74	1	1	74	0.27573489335951273	2.7402933865195602
280	2.8	0.13553084425686665	0.2511295246270039	0.2855972740617933	78	1	1	78	0.2565101623165783	2.742557039416815
281	2.81	0.13913098361666568	0.268704877414992	0.2982099445828136	73	1	1	73	0.290569124671157	2.7356171324673495
282	2.82	0.13911580805268314	0.2876662134663381	0.30070110833505403	74	1	1	73	0.2723508694358181	2.7437285814471135
283	2.83	0.13592325133959685	0.29353526525080764	0.29992844287674203	74	1	1	74	0.27039438139600036	2.7372564064310767
284	2.84	0.14368478745781493	0.2780326488127674	0.28182804659942795	72	1	1	72	0.2764551543699695	2.735884647065492
285	2.85	0.1403676507480387	0.25763233431663923	0.30228972872306603	79	1	1	79	0.254781429960787	2.7347229348311624
286	2.86	0.13894272380737277	0.28798262159551974	0.30280535783096274	68	1	1	68	0.28576687281903623	2.7401821294634896
287	2.87	0.13543135213364538	0.23871445481149847	0.28312735704620423	75	1	1	75	0.2492548451012453	2.740711532701261
288	2.88	0.13473550921101535	0.23838337697067705	0.28982420049033053	66	1	1	66	0.2736725863028837	2.734958179205699
289	2.89	0.13347115315142274	0.2706224656180757	0.28426209752144493	78	1	1	78	0.23773292373965477	2.7500970123820943
290	2.9	0.1331862356966447	0.2546271220678765	0.30511143270762836	69	1	1	69	0.266498156756351	2.7442269271891235
291	2.91	0.1419482569611029	0.25261236790881825	0.2740985883193864	70	1	1	70	0.25064440716322556	2.740075306482628
292	2.92	0.13149428451441975	0.2753720829413379	0.28251872985201715	80	1	1	80	0.268691697876081	2.7435200969321163
293	2.93	0.12958522724874683	0.24630255720076635	0.29151679795694885	76	1	1	76	0.25026845472760334	2.736332960839913
294	2.94	0.12456330158822707	0.23662002419963374	0.28706436756433346	71	1	1	71	0.25042330124411527	2.743104534101968
295	2.95	0.13255717332652775	0.25061151690213707	0.26119146456662395	79	1	1	79	0.23743941042281302	2.7340781204788196
296	2.96	0.13475171237331812	0.23123927261834742	0.30391771924260347	77	1	1	77	0.24299838440886182	2.7395228230450606
297	2.97	0.13581209048451537	0.2332051632058386	0.2937036659716111	75	1	1	75	0.2159824086735557	2.748057519958526
298	2.98	0.13751566266820203	0.2502070032429025	0.2937985344391284	83	1	1	83	0.2609840603897665	2.7386745950098086
299	2.99	0.13190199465570607	0.24485697540025936	0.2892006287601199	72	1	1	72	0.24805843686839274	2.740029657799536
300	3.0	0.13111971701529468	0.2686116709916954	0.291430682085218	83	1	1	83	0.27747368977440134	2.7397988272782072
301	3.01	0.14207183613628377	0.2673408453863924	0.28549259340771915	76	1	1	76	0.2721632248687542	2.731923800814159
302	3.02	0.1443429039003776	0.2584958554930604	0.3072117476368833	82	1	1	82	0.2740694167821919	2.7407559114942996
303	3.03	0.141594864396199	0.28193222182570277	0.26286882264429784	90	1	1	90	0.2820552591234491	2.7411056984292497
304	3.04	0.13606056514782913	0.2592961949689153	0.2863653558987468	94	1	1	94	0.2686739585625061	2.7416249169876243
305	3.05	0.14203374926307943	0.24321340962478502	0.3007058750710086	77	1	1	77	0.25344894348374875	2.744633483347523
306	3.06	0.14241988192563784	0.2626651116695991	0.30584133631032545	77	1	1	77	0.2600170034213819	2.7465172120044463
307	3.07	0.13437373458280633	0.268842610538645	0.2801950610294246	91	1	1	91	0.2736381446655458	2.7402605983394457
308	3.08	0.13979652987309976	0.31412699731982857	0.2991425223511127	74	1	1	74	0.2975689593052547	2.74262708677654
309	3.09	0.1358101143720654	0.2862488992382842	0.28631977890989957	82	1	1	82	0.2662295347123256	2.745932736853088
310	3.1	0.12984006945958804	0.28523206710269566	0.2986184480464373	86	1	1	86	0.28642687686636503	2.746569248193814
311	3.11	0.1376246058946689	0.2932633603674775	0.27884395101107823	96	1	1	96	0.2927881840914455	2.7424955637342214
312	3.12	0.13629968122872055	0.2732205390888348	0.29848312889832357	79	1	1	78	0.27802437689303233	2.7450736458720413
313	3.13	0.14029139132724383	0.28191448506189803	0.27834155877000877	84	1	1	84	0.2708840354291387	2.745232115095669
314	3.14	0.1422099383132101	0.2797420151644426	0.2737989930204928	88	1	1	88	0.28068576979162213	2.746114278494832
315	3.15	0.13549425493190323	0.2420113805940618	0.2903928957648844	77	1	1	77	0.2499002348947595	2.7431684501519844
316	3.16	0.1325887318925059	0.2905732966173773	0.2651829907258988	86	1	1	86	0.2708308272379472	2.745098104189426
317	3.17	0.1359114565018979	0.2789442883457917	0.28653439105632494	87	1	1	87	0.278607517544767	2.745046559652058
318	3.18	0.14011129999631747	0.2793810066968082	0.2888012702626745	82	1	1	82	0.27468756117184356	2.742994460552343
319	3.19	0.14298467733733197	0.26624514774270963	0.3103984206219492	54	1	1	54	0.2678427214357648	2.7453576640087762
320	3.2	0.14141541407567002	0.2898716458207689	0.290897308877021	85	1	1	85	0.2676858344972311	2.7440952015736273
321	3.21	0.15075296225738644	0.2940672913855363	0.2894219755364219	86	1	1	86	0.2885143502189346	2.7439009366346627
322	3.22	0.14153183966755156	0.3024162581127864	0.29265347090249316	78	1	1	77	0.29365015241652037	2.7462674318744122
323	3.23	0.14865458871004972	0.2782985044431559	0.3001881778461238	88	1	1	87	0.28315644742233353	2.7403201783276443
324	3.24	0.14489709385172295	0.30287621805119763	0.294274123809743	88	1	1	88	0.29067385036964744	2.743313107421174
325	3.25	0.1445290517057487	0.28245083598406945	0.29495013481461074	83	1	1	82	0.2699971345352513	2.742601968501673
326	3.26	0.13745973199696968	0.2549708736336394	0.29084868819684717	84	1	1	84	0.24906448254291144	2.7409867058449278
327	3.27	0.14212458791168914	0.29672820246212606	0.3034819114362517	79	1	1	79	0.28499347244993556	2.7434631529150875
328	3.28	0.14879380126127276	0.28563197072769225	0.30387852086609607	65	1	1	65	0.26988326267678653	2.74184438633975
329	3.29	0.1573494525072838	0.3211014400160148	0.2998169979550496	89	1	1	89	0.2882453068529333	2.748797554649271
330	3.3	0.15602035379787826	0.25048270047713983	0.3000829829717563	75	1	1	75	0.22900038037981382	2.734905445568841
331	3.31	0.14957853129011442	0.2610482134519883	0.2861960787950183	82	1	1	82	0.24748043269889317	2.7405277585093795
332	3.32	0.14546348920018976	0.24751715822527304	0.2948445890967456	71	1	1	71	0.250485232327723	2.7382128558926704
333	3.33	0.1400136525274786	0.30022783129028696	0.27042370202958976	85	1	1	85	0.2701344054565156	2.7398949593319566
334	3.34	0.14419757706194228	0.2942202365747327	0.3045126429415869	85	1	1	85	0.2919988340725018	2.736059637150652
335	3.35	0.14807450114443726	0.2840644253571219	0.29646203273357163	83	1	1	83	0.27944347233644895	2.741112702587907
336	3.36	0.14617415928042013	0.27203823082207546	0.306004170808715	87	1	1	87	0.2529606103891794	2.7433351186042705
337	3.37	0.14221298225212325	0.29163028780132694	0.29503599665108277	66	1	1	66	0.27255659324277315	2.7433905367920306
338	3.38	0.13857460534056457	0.28859684823678167	0.29367004786102985	81	1	1	81	0.2735675279012998	2.739304821491918
339	3.39	0.1390634542933308	0.27178843623559745	0.30377689630984067	82	1	1	82	0.26070425313101186	2.7416384614643152
340	3.4	0.14492956316165911	0.2751355966295045	0.301305587948656	75	1	1	75	0.2624078850339834	2.734469513791558
341	3.41	0.14589020359753127	0.26610268547568194	0.28232265023200687	82	1	1	82	0.24632081113447346	2.7405403307761187
342	3.42	0.14284957036312776	0.27597146583225285	0.2774855066997807	83	1	1	82	0.2838754724792982	2.7371379721701112
343	3.43	0.14677058975691004	0.27528462447338586	0.28967718049167285	77	1	1	77	0.2746944406548519	2.7430299179035367
344	3.44	0.14848152939418166	0.2635327347188873	0.2859874865382127	71	1	1	71	0.26031409030547786	2.7438717722091193
345	3.45	0.14958976403756133	0.29738944227023	0.28907110748960185	74	1	1	74	0.28449450468962234	2.7445870305163695
346	3.46	0.14153007180973767	0.2902926629398389	0.29500690140505814	73	1	1	73	0.2930209656101221	2.7448192077687104
347	3.47	0.14226500912898707	0.27253188610220297	0.3070605299352208	76	1	1	76	0.26758088099505895	2.7483984768337546
348	3.48	0.13740368349393367	0.29108150821351386	0.27800320702280895	78	1	1	78	0.277070727659951	2.742960562990757
349	3.49	0.14297136349503115	0.2823446527819671	0.29121476156364945	85	1	1	85	0.2791617293984204	2.74447861176237
350	3.5	0.1419647576709198	0.30545174525537533	0.29616528703016215	73	1	1	73	0.2869955201757151	2.7456981482428677
351	3.51	0.13679542400390837	0.2970223610293452	0.2774367291541734	85	1	1	85	0.29407580166656566	2.7407268373941838
352	3.52	0.1397760356192306	0.30658477602880463	0.2784546698500595	88	1	1	87	0.27521048277281246	2.746039148150813
353	3.53	0.13104163629178425	0.28138586435871493	0.29704515509287244	81	1	1	81	0.25735156578573287	2.7417725224556624
354	3.54	0.13719504813184594	0.34693912710410124	0.31066447163324135	67	1	1	67	0.2976962051737485	2.739052374355313
355	3.55	0.1318326673646407	0.2746772832946486	0.2964896400856676	62	1	1	62	0.2258321463462814	2.749968608402301
356	3.56	0.13409347956702053	0.28348013604791944	0.2877655671286773	67	1	1	67	0.25845686333015816	2.7428869870810186
357	3.57	0.13954522908535763	0.30827970222654655	0.28260375927839465	78	1	1	78	0.3017497255049498	2.7429516881801157
358	3.58	0.14174301941608788	0.3189192308214667	0.3136081816954778	80	1	1	80	0.3223513371800314	2.7447580457653267
359	3.59	0.13956317228085083	0.2948149249775003	0.3010215241675341	81	1	1	81	0.28392548892156677	2.7414784429453385
360	3.6	0.14319854202405752	0.31856472099368427	0.288962214063859	79	1	1	79	0.3037568341686579	2.748602835562404
361	3.61	0.14852048585364003	0.28388776104334634	0.29077203222505876	83	1	1	83	0.27164039477232954	2.7411014471381208
362	3.62	0.1443955713756211	0.3143223514786774	0.30850942787801267	69	1	1	69	0.2688656124901653	2.7431653184358105
363	3.63	0.13840220502160555	0.28496682811382856	0.30013862333524954	64	1	1	64	0.24052684639798932	2.7480020484309544
364	3.64	0.13572332078539354	0.28445146505886487	0.3215046641728403	66	1	1	66	0.2767698338644894	2.747627204102572
365	3.65	0.13845000874265317	0.30131416206662986	0.27967240401528337	86	1	1	86	0.2918513030057118	2.7458512117477385
366	3.66	0.14567273481211498	0.3215672244949984	0.28867150927949103	75	1	1	74	0.3162992298233722	2.741671993264834
367	3.67	0.1378289124462599	0.2989566853786508	0.3121958441622682	69	1	1	69	0.2854133321993279	2.748328164466133
368	3.68	0.14110490385300667	0.2829820956220583	0.30740665165934095	68	1	1	68	0.2802713930683807	2.746130510215318
369	3.69	0.14545380943533698	0.2903989887435815	0.3146952428801411	75	1	1	75	0.27532066817610645	2.7489921852677957
370	3.7	0.1473191125940099	0.3175958172708392	0.3072356279295834	79	1	1	79	0.2970324018279963	2.740134872450559
371	3.71	0.13660720785276642	0.3134601077025739	0.2783000240319668	89	1	1	89	0.2957250258812926	2.742941780481076
372	3.72	0.14953843605467357	0.3014215301279952	0.3004475431345258	80	1	1	80	0.2760808531731048	2.743004083795006
373	3.73	0.14399899668253074	0.28273165766072256	0.28807212527171683	76	1	1	76	0.27397684549929197	2.7384695638006566
374	3.74	0.1467429281942384	0.29917135466416017	0.3083954424983909	73	1	1	73	0.28656551822293075	2.7390299383716714
375	3.75	0.14040689660251124	0.30587934992215027	0.30538628957091735	67	1	1	67	0.2963321022578037	2.7413075819718165
376	3.76	0.14812687315611497	0.3238038836388519	0.31579434266027884	69	1	1	69	0.29296257511269397	2.740307380060666
377	3.77	0.1412098016891993	0.3552569378230003	0.30860055116138047	77	1	1	76	0.3355535135593173	2.7433738536450294
378	3.78	0.1507858986979254	0.31930131767342496	0.3127250437088012	83	1	1	83	0.29542894202361525	2.73958100536865
379	3.79	0.1486890414560374	0.3093879010307518	0.30626509700662996	71	1	1	71	0.295317690565026	2.7355561561538497
380	3.8	0.14920697936957333	0.3312416227542906	0.28519851012315267	81	1	1	81	0.3110472157901383	2.7393392000277172
381	3.81	0.14232757232056054	0.33000434481089036	0.30566971341083976	75	1	1	75	0.2937413261205955	2.736653537606409
382	3.82	0.1375501578364027	0.30095482831061865	0.29518833850633086	69	1	1	69	0.28522247220744185	2.7357880459981976
383	3.83	0.1384668500661547	0.321772385634586	0.32103117016392946	79	1	1	78	0.3190632928068381	2.739648381802195
384	3.84	0.14361838619608505	0.31165634117505975	0.3058572782740824	78	1	1	78	0.3058530688645767	2.7337637981548397
385	3.85	0.14419993467401862	0.30085158549720104	0.3014150412483108	68	1	1	68	0.30173510708997353	2.733107485346811
386	3.86	0.14488921763580978	0.2671046689476197	0.30641469668882654	62	1	1	62	0.2572736794064956	2.7306732140806305
387	3.87	0.14893124825588844	0.28022110704602093	0.3059987430949508	53	1	1	53	0.26253026309823846	2.732505588677373
