"gene","distance","Z","FC","p.value","p.adj"
"SLC25A3",3.47773904203028e-08,0.603754017141143,0.0250096698508284,0.874342968316286,0.999999999902037
"ATP5A1",3.47746318667206e-08,0.603721584907929,0.0250057024583732,0.874352852666488,0.999999999902037
"ILF2",3.47437093874893e-08,0.603357876292297,0.0249612508290134,0.874463654325786,0.999999999902037
"TMEM261",3.46031279605446e-08,0.601700789963862,0.0247596610153215,0.874967417750499,0.999999999902037
"PDCD4",3.449105242579e-08,0.600375493352693,0.0245995333888895,0.875369068676688,0.999999999902037
"RRM1",3.44653742506883e-08,0.600071318341031,0.0245629189079978,0.875461097413525,0.999999999902037
"RBMX",3.43885935244275e-08,0.599160616842713,0.0244536000302477,0.87573628406853,0.999999999902037
"MRPL14",3.43038766605354e-08,0.59815372007101,0.0243332647479169,0.876039931742913,0.999999999902037
"YBX3",3.42745410486261e-08,0.597804547016127,0.0242916644357987,0.876145082600143,0.999999999902037
"TMED2",3.41436012977278e-08,0.596242818612836,0.0241064150547466,0.876614450968835,0.999999999902037
"RAC1",3.39243973396419e-08,0.59361660265603,0.0237978794061297,0.877400309433556,0.999999999902037
"UQCRH",3.38521085000732e-08,0.592747280128078,0.0236965665857509,0.87765949550748,0.999999999902037
"C10orf54",3.38501986362408e-08,0.592724290726932,0.0236938928415842,0.877666343355303,0.999999999902037
"NSA2",3.3809471674708e-08,0.592233782391847,0.0236369123929122,0.87781237271628,0.999999999902037
"PTPN12",3.37913595137197e-08,0.592015476829147,0.0236115939914187,0.877877316468726,0.999999999902037
"POLR3GL",3.37742526307195e-08,0.59180919394643,0.023587693293774,0.877938656407447,0.999999999902037
"TFDP2",3.37268608096788e-08,0.591237243742526,0.0235215435280436,0.878108592500045,0.999999999902037
"TARSL2",3.36695893207216e-08,0.590545122402741,0.023441727617343,0.878313962287772,0.999999999902037
"UQCRB",3.32269127658367e-08,0.585160426755222,0.0228293717151546,0.879901631046061,0.999999999902037
"MSH6",3.3161854594156e-08,0.584363785312543,0.0227400595873369,0.880135004400803,0.999999999902037
"CASP3",3.30523283902315e-08,0.583019539685,0.0225900969611454,0.880527914720423,0.999999999902037
"MAPK14",3.29261180442431e-08,0.581465689151363,0.0224179057346598,0.880980713593709,0.999999999902037
"PUF60",3.28632324941867e-08,0.580689524081335,0.0223323556506978,0.881206339632663,0.999999999902037
"PSMD1",3.28391018820324e-08,0.580391347329786,0.0222995715619673,0.881292920023085,0.999999999902037
"CACYBP",3.27487183489151e-08,0.579272793183989,0.0221769896224364,0.881617227819184,0.999999999902037
"APLP2",3.26968272669983e-08,0.578629388189723,0.0221067654232375,0.881803428699592,0.999999999902037
"ETS2",3.24710580843666e-08,0.575819614850017,0.0218025282576543,0.882613632653403,0.999999999902037
"STK4",3.24675913884505e-08,0.575776337734251,0.0217978731151721,0.882626074331062,0.999999999902037
"MT-ND5",3.24520047676458e-08,0.575581709471703,0.0217769492575383,0.88268201374909,0.999999999902037
"NGFRAP1",3.23316458888398e-08,0.574076045566405,0.0216157149235811,0.883113994003323,0.999999999902037
"DEK",3.21502200371861e-08,0.571797164471792,0.0213738066379765,0.883765215483827,0.999999999902037
"PDXDC1",3.1955308594707e-08,0.56933633526878,0.0211154338340071,0.884464930515226,0.999999999902037
"PRRC2B",3.18316378040473e-08,0.567768135442221,0.0209523116879427,0.884908944604765,0.999999999902037
"SSX2IP",3.168504899669e-08,0.56590241459671,0.0207597798199611,0.885435287839126,0.999999999902037
"HLA-E",3.16654422834475e-08,0.565652296931487,0.0207340954592072,0.885505691737457,0.999999999902037
"CNST",3.16573210414516e-08,0.565548656751255,0.020723461468233,0.885534853804543,0.999999999902037
"LMAN2",3.1615266903035e-08,0.565011605987768,0.0206684392221534,0.885685865896061,0.999999999902037
"C4orf48",3.15079297101238e-08,0.563638025054549,0.0205283343641926,0.886071321540101,0.999999999902037
"SRSF3",3.12245688730113e-08,0.559992146191082,0.0201607590058612,0.887089020136013,0.999999999902037
"SEC13",3.11999949316033e-08,0.559674603328665,0.0201290381927092,0.887177286951791,0.999999999902037
"YBX1",3.11152495889866e-08,0.558577850453499,0.0200198378200897,0.887481693356959,0.999999999902037
"DOK2",3.10577527631354e-08,0.557832253745866,0.0199459182066849,0.887688232178864,0.999999999902037
"AKIRIN1",3.09291507867702e-08,0.556160216845101,0.019781078602766,0.88815022093038,0.999999999902037
"SERF2",3.08957459373944e-08,0.555724905032514,0.0197383727995683,0.888270230478017,0.999999999902037
"N4BP2L2",3.07592288379628e-08,0.553941610602924,0.0195643247528752,0.888760705482879,0.999999999902037
"H2AFV",3.07480430931144e-08,0.55379518716109,0.0195500980143202,0.888800895219882,0.999999999902037
"CD59",3.07334756892047e-08,0.553604427384406,0.0195315780252357,0.888853235491626,0.999999999902037
"TOX4",3.06772981088658e-08,0.552868042750198,0.0194602399190174,0.88905508449015,0.999999999902037
"PLK1",3.05668460454176e-08,0.551416776889554,0.0193203609635142,0.889451965521537,0.999999999902037
"AUP1",3.05178624873659e-08,0.550771698570791,0.0192584885850858,0.889627984191273,0.999999999902037
"CENPC",3.0460106525858e-08,0.550009930584521,0.0191856630388959,0.889835532811253,0.999999999902037
"MRPS21",3.04017480507589e-08,0.549238932664671,0.0191122178936117,0.890045254259568,0.999999999902037
"TMEM109",3.01734319542799e-08,0.546210072471041,0.0188262315988789,0.890865822124686,0.999999999902037
"SHARPIN",2.99873186218946e-08,0.54372622422137,0.018594702965557,0.891534799815494,0.999999999902037
"LINC01420",2.99648906791551e-08,0.543425994458156,0.0185668988805571,0.891615421472392,0.999999999902037
"ATXN2",2.98776273614576e-08,0.542255979857255,0.0184589158387902,0.89192911730523,0.999999999902037
"FO538757.2",2.98736391545339e-08,0.542202435199465,0.0184539882010214,0.891943454591785,0.999999999902037
"SRP72",2.98291229444496e-08,0.541604347431147,0.0183990307496714,0.892103489221406,0.999999999902037
"NCKAP1L",2.97501775439921e-08,0.540541773039365,0.0183017703143749,0.892387306706794,0.999999999902037
"NUTM2A-AS1",2.97495019482904e-08,0.54053266915557,0.018300939095338,0.892389735607936,0.999999999902037
"WBP1",2.96973862516602e-08,0.539829847159728,0.0182368754495351,0.892577104960684,0.999999999902037
"NEAT1",2.96025951571675e-08,0.53854874552678,0.0181206406764852,0.892917918726001,0.999999999902037
"IGHM",2.95028543819276e-08,0.537196872610387,0.0179987377192609,0.893276550021693,0.999999999902037
"ANAPC15",2.94848375085085e-08,0.536952248584144,0.0179767614075011,0.893341334428622,0.999999999902037
"MKI67",2.94638478224124e-08,0.536667096417353,0.0179511758994848,0.893416809262839,0.999999999902037
"GMPR",2.930835140095e-08,0.534549077237916,0.0177622000449704,0.893975974207253,0.999999999902037
"ENDOD1",2.92591094848066e-08,0.533876304965806,0.0177025644828334,0.894153059077725,0.999999999902037
"CDKN3",2.92490795413462e-08,0.533739148646513,0.0176904297807742,0.894189129629797,0.999999999902037
