"gene","distance","Z","FC","p.value","p.adj"
"TOP1",2.56863822413427e-07,1.3227603267676,0.685698272436535,0.407631423180456,0.999999999897218
"RPLP2",2.56337464216735e-07,1.32172743242789,0.682890924121158,0.408593018839895,0.999999999897218
"HNRNPA1",2.54458685821933e-07,1.31802551972297,0.672917360880783,0.412036327611325,0.999999999897218
"PLXDC2",2.53400900073651e-07,1.31593080268245,0.667334349169835,0.413982520766716,0.999999999897218
"AIF1",2.5259408375278e-07,1.31432795709838,0.663091593138002,0.415470611759233,0.999999999897218
"DIAPH1",2.52273729092058e-07,1.31369029544907,0.661410716257695,0.41606234877229,0.999999999897218
"LTA4H",2.52056730596857e-07,1.31325796258524,0.660273353262419,0.416463455890577,0.999999999897218
"RPS20",2.51776222567188e-07,1.31269861767332,0.658804565518537,0.416982294061655,0.999999999897218
"CYB5R3",2.50571680512097e-07,1.31029053078057,0.652515968949606,0.419214588730826,0.999999999897218
"CHD1L",2.48878133130358e-07,1.30688775000724,0.64372541223201,0.422364982272023,0.999999999897218
"RPL37A",2.48783144450922e-07,1.30669629691686,0.643234127945841,0.422542093317184,0.999999999897218
"FKBP2",2.48676855081335e-07,1.30648199148135,0.642684618490658,0.422740326626419,0.999999999897218
"EPS15",2.48417534084659e-07,1.30595880222547,0.641344930338854,0.423224197662652,0.999999999897218
"ESAM",2.48249480845173e-07,1.30561949513239,0.640477490468178,0.42353794384473,0.999999999897218
"SEPT7",2.47221304814596e-07,1.30353919975726,0.635183139829877,0.425460453610279,0.999999999897218
"ATP8A1",2.46845708483271e-07,1.30277738342507,0.633254574417382,0.426164021782227,0.999999999897218
"DCXR",2.45372773572229e-07,1.2997800878172,0.62571982791127,0.428929669550886,0.999999999897218
"SLC25A6",2.44334570034458e-07,1.29765801519282,0.620436028838011,0.430885301083439,0.999999999897218
"PDIA3",2.44011683380819e-07,1.2969964406039,0.618797307429567,0.431494565400677,0.999999999897218
"SELP",2.43677804880654e-07,1.29631154309282,0.617105078863584,0.432125095408731,0.999999999897218
"PEBP1",2.42400622431485e-07,1.29368405426426,0.610653196175958,0.434541976204389,0.999999999897218
"RPL28",2.42120437174182e-07,1.29310603172881,0.60924233230757,0.43507322809972,0.999999999897218
"DBNL",2.41111116561429e-07,1.29101896722424,0.604173457083626,0.436990079051244,0.999999999897218
"TIMP1",2.40584261845194e-07,1.28992652094663,0.601535968886589,0.437992583753628,0.999999999897218
"SSR4",2.39482693979239e-07,1.2876356520129,0.59604005087572,0.440092927293948,0.999999999897218
"SDF2L1",2.38730105996103e-07,1.28606526081041,0.592299757663747,0.441531192083505,0.999999999897218
"TMEM167A",2.38029745293695e-07,1.28459997664206,0.588829604702987,0.442872060513116,0.999999999897218
"GNAI2",2.36873980076154e-07,1.28217368055867,0.583125304543427,0.445089902140012,0.999999999897218
"FHL1",2.35540939666333e-07,1.27936240931696,0.576580539002695,0.447655770449765,0.999999999897218
"C12orf75",2.33859604027779e-07,1.27579680883664,0.568378436731947,0.450904002842685,0.999999999897218
"SEC61B",2.33190343396466e-07,1.27437130360968,0.565129914977258,0.452200674557745,0.999999999897218
"SEPW1",2.30965778600768e-07,1.26960733326256,0.554399010812615,0.456525810694698,0.999999999897218
"GNA15",2.29692304593013e-07,1.26686215766891,0.548302294958597,0.459012206350731,0.999999999897218
"TREML1",2.29584413869794e-07,1.26662897417998,0.54778732047789,0.459223205808892,0.999999999897218
"EIF3L",2.28609818255481e-07,1.26451825661382,0.543146430808473,0.461131660828115,0.999999999897218
"MGLL",2.27462338963599e-07,1.26202306185595,0.537707599489524,0.463384327317893,0.999999999897218
"ANGPT1",2.25947757925039e-07,1.25871278582115,0.530570678714611,0.466367033102405,0.999999999897218
"F2R",2.25621923177946e-07,1.25799811773945,0.529041531337501,0.467010098527985,0.999999999897218
"DYNLT1",2.25312514734943e-07,1.25731864668784,0.52759151552833,0.467621200068551,0.999999999897218
"S100A4",2.25057907733326e-07,1.25675891237051,0.526399814328284,0.468124397443356,0.999999999897218
"CDK2AP1",2.24659553562431e-07,1.25588205465111,0.524538000325618,0.468912293575976,0.999999999897218
"SNRPN",2.2317764927693e-07,1.25260816595044,0.517640884874299,0.471849751865091,0.999999999897218
"HEMGN",2.2231921804276e-07,1.25070302190663,0.513666432119309,0.473555978584173,0.999999999897218
"MYDGF",2.22103802193506e-07,1.25022393834701,0.512671481851885,0.473984673270334,0.999999999897218
"EPB41L4A-AS1",2.20867371894415e-07,1.24746628102391,0.506979385038706,0.47644938891902,0.999999999897218
"DYNLL1",2.1801423261769e-07,1.24105120803233,0.493965782943281,0.482163572745465,0.999999999897218
"TMEM165",2.17524008199966e-07,1.23994163049871,0.491746828401664,0.48314911741456,0.999999999897218
"UBE2J1",2.16636269027203e-07,1.23792676730562,0.487741273919206,0.484936604166877,0.999999999897218
"STX11",2.15991775251372e-07,1.23645948294254,0.484843526224085,0.486236550780077,0.999999999897218
"SYK",2.15887644502635e-07,1.23622205677683,0.484376147785281,0.486446759610206,0.999999999897218
