"gene","distance","Z","FC","p.value","p.adj"
"SERBP1",1.23815219807588e-08,-0.0105198990127647,0.00396635710843029,0.949783209827589,0.999999999776616
"TFG",1.23622637045295e-08,-0.0110704051459804,0.0039540281239984,0.949861214281739,0.999999999776616
"NDUFS3",1.22874638778951e-08,-0.0132155271126112,0.0039063239409956,0.950164190893632,0.999999999776616
"RUVBL2",1.22712322857557e-08,-0.0136824843125681,0.00389601034358989,0.950229937891814,0.999999999776616
"MZT2A",1.22705759414167e-08,-0.0137013773393334,0.0038955935874095,0.950232596459466,0.999999999776616
"TMX1",1.22217475301176e-08,-0.0151093291692061,0.00386465173375143,0.950430380831818,0.999999999776616
"ACADM",1.22002591296598e-08,-0.0157304557066442,0.00385107394081503,0.950517422719315,0.999999999776616
"YIF1B",1.21818576980939e-08,-0.0162630922062064,0.00383946569046311,0.950591960860205,0.999999999776616
"PHF14",1.2158063612001e-08,-0.0169528357987494,0.00382448154620331,0.950688343509943,0.999999999776616
"GOPC",1.2067024941498e-08,-0.0196025038545559,0.00376742111790669,0.95105712029107,0.999999999776616
"GNPTG",1.20389355109627e-08,-0.0204234723989348,0.00374990204493713,0.951170906253568,0.999999999776616
"POLB",1.20193577568655e-08,-0.0209966337861171,0.00373771575712387,0.951250213312936,0.999999999776616
"PSIP1",1.19512327381156e-08,-0.0229972761731701,0.00369546552352002,0.951526183092571,0.999999999776616
"IMP3",1.18766750716948e-08,-0.0251979660290183,0.00364950108442246,0.951828217748333,0.999999999776616
"RAB11A",1.18707843424157e-08,-0.0253723404245318,0.00364588173956458,0.951852081510562,0.999999999776616
"CBX5",1.18429802446455e-08,-0.0261963773386433,0.00362882275963407,0.951964718465663,0.999999999776616
"SPSB3",1.16572487751432e-08,-0.0317435139917264,0.00351589483765552,0.952717158222488,0.999999999776616
"ILF2",1.16310170555687e-08,-0.0325330051661752,0.00350008935880921,0.952823432202593,0.999999999776616
"EMC3",1.16132634772354e-08,-0.0330681903764906,0.00348941244452812,0.952895358708026,0.999999999776616
"TMEM261",1.15869937899096e-08,-0.0338613724193502,0.00347364390571172,0.953001787917188,0.999999999776616
"CCT6A",1.15430894900065e-08,-0.0351904286519337,0.00344736979655779,0.953179663998675,0.999999999776616
"SFXN1",1.14909602777513e-08,-0.0367740568459416,0.00341630309037069,0.95339086593033,0.999999999776616
"PGAM1",1.14796488456319e-08,-0.037118491660367,0.00340958054328981,0.953436694723177,0.999999999776616
"EIF3I",1.14192529490955e-08,-0.0389624521860685,0.00337379844254752,0.953681394106511,0.999999999776616
"FAM212A",1.14139809096903e-08,-0.0391238070299602,0.00337068393190305,0.953702754453821,0.999999999776616
"SPN",1.14119926500433e-08,-0.0391846757024086,0.00336950972087401,0.95371081015274,0.999999999776616
"IFITM1",1.13547976456449e-08,-0.0409395166287705,0.00333581951599144,0.95394254535642,0.999999999776616
"CCDC109B",1.13429606304752e-08,-0.0413036344960051,0.0033288681697992,0.953990505506126,0.999999999776616
"SH3BGRL",1.13386231666515e-08,-0.0414371398644335,0.00332632278767595,0.954008079692286,0.999999999776616
"NCKAP1L",1.13323870715728e-08,-0.0416291604078422,0.00332266492541197,0.954033346638649,0.999999999776616
"EFCAB14",1.13033578782367e-08,-0.0425242050150926,0.0033056639630169,0.954150965573451,0.999999999776616
"SENP6",1.13014891984506e-08,-0.0425818881108824,0.00330457106356491,0.954158537024618,0.999999999776616
"UBA2",1.12827818653389e-08,-0.0431598001495158,0.00329364001800655,0.954234334968197,0.999999999776616
"COA3",1.12607765468502e-08,-0.0438406377003455,0.00328080507707028,0.954323496143121,0.999999999776616
"MRPL16",1.12605241366604e-08,-0.0438484537480736,0.00328065800029491,0.954324518862338,0.999999999776616
"MARCKSL1",1.12588937445405e-08,-0.043898943500897,0.00327970806729571,0.954331124910262,0.999999999776616
"SMARCA4",1.12378923771313e-08,-0.0445498670161977,0.00326748411069522,0.954416218854794,0.999999999776616
"ADH5",1.11926036267976e-08,-0.0459570878618066,0.00324120123013106,0.954599722883209,0.999999999776616
"GLOD4",1.11678704350922e-08,-0.0467276465963003,0.00322689237398538,0.954699939522529,0.999999999776616
"RTFDC1",1.11205767185871e-08,-0.0482051218170641,0.00319961974509865,0.954891571345568,0.999999999776616
"MARCH2",1.11111314419858e-08,-0.0485008357022104,0.00319418685073931,0.954929843456516,0.999999999776616
"PAK2",1.10777506951928e-08,-0.0495476387883593,0.00317502333362767,0.955065102544988,0.999999999776616
"TRMT112",1.09257377840771e-08,-0.0543488559418197,0.00308848355830352,0.955681076544894,0.999999999776616
"C19orf60",1.09119434392371e-08,-0.0547873445731942,0.00308068972078358,0.955736974150392,0.999999999776616
"RBX1",1.09057160614939e-08,-0.0549854521024912,0.00307717446349928,0.955762208874655,0.999999999776616
"RB1CC1",1.08690718438808e-08,-0.0561531419439823,0.00305653002219602,0.955910700318922,0.999999999776616
"N4BP2L2",1.07597142766891e-08,-0.0596578880027926,0.00299533378301864,0.956353853339317,0.999999999776616
"MRPS21",1.0743987374726e-08,-0.0601643988508038,0.00298658394219402,0.95641758505886,0.999999999776616
"MRPS12",1.0717213380219e-08,-0.0610281508314676,0.00297171736692112,0.956526084672403,0.999999999776616
"HCFC1R1",1.07157934726315e-08,-0.0610740094514068,0.00297092998229688,0.956531838764387,0.999999999776616
"PNRC2",1.06712812896981e-08,-0.0625142402860935,0.00294629943694292,0.956712222914691,0.999999999776616
"RPS26",1.06281025887244e-08,-0.0639162117874401,0.00292250472999441,0.956887205291756,0.999999999776616
"ORMDL1",1.05869887415818e-08,-0.0652556455628796,0.00289993757718334,0.957053821746697,0.999999999776616
"ARPC5L",1.05686854584424e-08,-0.065853364385395,0.00288991914840061,0.957127997558426,0.999999999776616
"A1BG",1.05613720547424e-08,-0.0660924396214359,0.00288592095338534,0.957157635932723,0.999999999776616
"RBM6",1.04160169150794e-08,-0.0708735335599489,0.00280703029673653,0.957746715885395,0.999999999776616
"ATP1A1",1.02623370944993e-08,-0.0759905140312361,0.00272481046985933,0.958369558314803,0.999999999776616
"PDCD2",1.02116545637789e-08,-0.0776923409891034,0.00269796292594808,0.958574972986418,0.999999999776616
"SMIM19",1.01442475913238e-08,-0.0799669012305393,0.00266246206191111,0.958848175543597,0.999999999776616
"NME4",1.01395774826041e-08,-0.0801249632634835,0.00266001119011191,0.958867103818984,0.999999999776616
"ZFAND6",1.0023753357267e-08,-0.0840650193617696,0.00259958780496954,0.959336554445664,0.999999999776616
"ANAPC16",1.00180137663229e-08,-0.0842612706439408,0.00259661161464637,0.959359818141263,0.999999999776616
"UQCRC1",9.99561372157036e-09,-0.085028100755577,0.00258501267082101,0.959450610277314,0.999999999776616
