frame	time_ns	whole_protein_backbone_rmsd_nm	chain_A_backbone_rmsd_global_fit_nm	chain_B_backbone_rmsd_global_fit_nm	chain_A_backbone_rmsd_self_fit_nm	chain_B_backbone_rmsd_self_fit_nm	interface_min_heavy_distance_nm	interface_heavy_atom_contact_pairs_le_0_40_nm	interface_heavy_atom_contact_pairs_le_0_50_nm	interface_residue_contact_pairs_le_0_40_nm	interface_residue_contact_pairs_le_0_50_nm	chain_A_B_com_distance_nm	protein_radius_of_gyration_nm	interface_hydrogen_bond_count	chain_A_sasa_nm2	chain_B_sasa_nm2	protein_AB_sasa_nm2	interface_buried_sasa_total_loss_nm2	interface_buried_sasa_per_side_nm2
116	1.16	0.1320175309155157	0.1197087058260452	0.1427837442470763	0.1036486927596991	0.1321269021272164	0.2612528761134148	98	350	28	49	2.1335920613720214	1.7737519831523312	8.0	66.316	74.502	118.472	22.34599999999999	11.172999999999996
117	1.17	0.1320598486036822	0.1083006567396084	0.151303510670857	0.0995027199159306	0.1457508390757627	0.2586847474040694	111	365	33	46	2.140763977180326	1.774569831180599	11.0	66.244	75.652	118.953	22.94300000000001	11.471500000000006
118	1.18	0.1410076188937132	0.1132803219572013	0.1631427259299457	0.0982198819852776	0.1512616686838833	0.2718050354325053	91	330	29	46	2.1490511974174544	1.7759347006277628	11.0	65.743	74.102	117.049	22.795999999999992	11.397999999999996
119	1.19	0.1407769152782652	0.1174598813948231	0.1598987595267986	0.102714819289427	0.1454640098817968	0.2690612127022006	105	389	36	50	2.156362086652789	1.7833099757541906	14.0	66.485	75.07	118.568	22.98700000000001	11.493500000000004
120	1.2	0.1417313032210991	0.1312886157751508	0.1510301555663162	0.1137997307990915	0.1393582333250189	0.2623296634941863	99	341	31	47	2.1381717519614503	1.7736861355972402	11.0	63.968	75.786	116.36	23.39400000000002	11.69700000000001
121	1.21	0.1548954875092747	0.1286708623037967	0.1763329328761367	0.1163798812193954	0.1590909088116137	0.2708693785366406	109	382	33	49	2.1411226208506027	1.7776745038688264	13.0	65.917	74.317	116.849	23.384999999999977	11.692499999999988
122	1.22	0.1352269906463717	0.1159632821176021	0.1513497164843181	0.1013080596358792	0.1359474458841111	0.25378902506509	112	375	31	46	2.1607134771786587	1.7826584383681978	12.0	65.239	74.274	115.747	23.766000000000005	11.883000000000004
123	1.23	0.1411230773865487	0.1231893317420687	0.1563388434367251	0.1130108014697174	0.1374810418476275	0.261819354134403	75	287	26	49	2.1804570854067054	1.7894059439707164	11.0	65.806	71.277	113.261	23.822000000000003	11.911
124	1.24	0.1582974620674053	0.1429343196561933	0.1716887306195494	0.1223475095442172	0.1446495126420492	0.2751636591408811	83	321	31	48	2.155900771864808	1.7851578272826023	11.0	65.429	72.971	114.84	23.56	11.78
125	1.25	0.1344717491132475	0.1226620080334905	0.1448524701277041	0.1109988733268444	0.1346467699218828	0.2610843745405181	104	365	31	46	2.140641543686545	1.7754913281761144	13.0	65.476	73.443	114.553	24.365999999999985	12.182999999999993
126	1.26	0.1498683129748735	0.1321553946895647	0.1650165001560214	0.1164858839625434	0.1531106719809705	0.2569453894256195	104	379	32	48	2.169204236862212	1.7863120721922443	13.0	64.815	73.845	114.885	23.77499999999999	11.887499999999996
127	1.27	0.1254677213187079	0.1111381911056606	0.1377662254421549	0.1057212739562208	0.1349710447421353	0.2718143260152813	96	348	33	45	2.1426108693565777	1.776660379070255	15.0	64.669	74.507	116.48	22.695999999999984	11.347999999999992
128	1.28	0.1461862929581097	0.1226740188679825	0.1655492487919502	0.1075167216239952	0.1532953265442945	0.2677428520666381	98	336	29	44	2.1357688569176063	1.7739750317183955	11.0	65.309	73.498	115.182	23.62500000000001	11.812500000000009
129	1.29	0.1493836308613191	0.1051979017457487	0.1818144386915635	0.0974810762160295	0.1766572648653805	0.2534639062456681	99	341	33	46	2.1490686475238023	1.7757011336649486	13.0	64.301	72.718	114.459	22.56	11.28
130	1.3	0.1405067105881633	0.1122035626690447	0.1630083438681693	0.1009982177233178	0.1518311104728006	0.2716085190279292	106	345	32	45	2.1528521588189022	1.7826023897778225	11.0	65.7	73.226	115.988	22.937999999999988	11.468999999999994
131	1.31	0.1534541202058946	0.1288119143287538	0.173752121032742	0.1085600223654765	0.1586653516758907	0.2636681485919973	87	316	30	43	2.159892188109621	1.7793456903845069	11.0	63.466	71.438	113.203	21.700999999999997	10.850499999999997
132	1.32	0.1479630581385271	0.1282852782179919	0.164570972565009	0.1120470932984575	0.1540164155529721	0.2597422018072249	90	333	33	46	2.1559198805756603	1.7817224242202276	12.0	65.174	71.988	115.884	21.27800000000001	10.639000000000005
133	1.33	0.1657409092033969	0.1271342888684541	0.1956182508380488	0.1163983236589698	0.1794504633246597	0.2625583275060416	98	340	30	45	2.175463245680972	1.7866086838451178	9.0	64.936	72.632	116.278	21.290000000000006	10.645000000000003
134	1.34	0.15540130856658	0.1259667599472592	0.1790463800786171	0.1154645305206238	0.1683028503676417	0.2672494587146446	79	298	27	45	2.168526090516599	1.7833572509752844	12.0	64.693	72.985	116.714	20.964	10.482
135	1.35	0.1639151362392858	0.1286458276819355	0.1916265946470451	0.1182650860351781	0.1836728026470615	0.2631671859199449	93	314	28	48	2.14473104842285	1.7759572610992185	11.0	64.965	74.584	116.895	22.65400000000001	11.327000000000004
136	1.36	0.1730600849348788	0.1264653731464652	0.2080288778466446	0.1110436849790269	0.2028094536540921	0.2636926356904892	103	333	32	45	2.1301601005620654	1.7729245977814476	11.0	63.598	73.677	113.914	23.361000000000004	11.680500000000002
137	1.37	0.1656983955894069	0.1426387734969035	0.1850543093579567	0.1260182533319328	0.1762683631528632	0.2651610359312678	87	307	30	44	2.154998658071532	1.7785854389931632	11.0	64.631	72.057	114.812	21.87599999999999	10.937999999999995
138	1.38	0.1817613935854311	0.13043583847189	0.2198578699998883	0.1119161650908012	0.2054801218679502	0.2584838295740044	77	281	26	40	2.188131520548585	1.7903601447537212	12.0	65.533	72.917	116.602	21.847999999999985	10.923999999999992
139	1.39	0.1844584363986575	0.1358744098064473	0.2211003235633235	0.1179658083743046	0.2111096333332819	0.2592799510449801	83	307	28	44	2.1553562679321008	1.7790610392186497	10.0	65.16	72.389	114.446	23.10299999999998	11.55149999999999
140	1.4	0.1713673616407552	0.133307515368024	0.2010948423920833	0.1241205027027991	0.193692187089764	0.261729072489739	98	319	27	44	2.152469161770424	1.7791990889545537	10.0	65.908	72.74	115.366	23.282	11.640999999999998
141	1.41	0.1713691773150495	0.1142633470643413	0.2119959347990553	0.1057389316103916	0.2007866960494768	0.2716705639466955	95	294	32	44	2.1795745907844464	1.7860691572039955	9.0	65.846	73.169	115.525	23.48999999999998	11.74499999999999
142	1.42	0.1675855877723209	0.1143538919916698	0.205950184517507	0.107409918293435	0.1944114395639115	0.259016582287675	94	324	29	45	2.148409067154517	1.7764437191010365	10.0	65.031	72.593	114.577	23.047000000000025	11.523500000000013
143	1.43	0.1539664281323203	0.1176769483115856	0.1819846437446554	0.1090721693905366	0.1758992703861948	0.2715676363408995	83	292	26	43	2.155380119999319	1.7753246315334237	9.0	64.962	72.183	116.433	20.712000000000003	10.356000000000002
144	1.44	0.1741205028940189	0.1208717793717859	0.2128773095376824	0.1125839632319159	0.1992889902245695	0.2685126829040271	82	287	31	44	2.1549642879000515	1.776495166866076	11.0	65.949	72.047	114.682	23.31399999999998	11.65699999999999
145	1.45	0.173068661842135	0.1307081426988377	0.2055236003774883	0.1170696713569712	0.1947526596927989	0.2663192714285508	68	263	21	43	2.1713864307287607	1.7843396216258836	10.0	66.401	71.785	115.368	22.817999999999984	11.408999999999992
146	1.46	0.1675011392194071	0.1199192679846491	0.2027688481317461	0.1005841972191555	0.1926019841237306	0.2678917898545038	82	302	27	44	2.156891407661918	1.7774333668220823	8.0	66.396	72.541	117.153	21.78400000000001	10.892000000000005
147	1.47	0.1627045610682218	0.1095779793796158	0.2007116028607566	0.1003268945704146	0.1935774826214582	0.2620765243467564	89	317	29	49	2.165847358536769	1.7785366062967352	13.0	66.057	70.676	114.843	21.89	10.945
148	1.48	0.1449856415931807	0.1129369873180942	0.170040357811138	0.1053506485489302	0.167552328615989	0.2747912297914738	87	322	33	45	2.139881884299195	1.7769285012048954	8.0	66.24	71.59	116.39	21.439999999999984	10.719999999999992
149	1.49	0.157931945729332	0.112623026211371	0.1914356794498251	0.099415837473083	0.1842876539023684	0.2692321474238487	81	321	31	50	2.153782011505976	1.778423170474078	10.0	65.991	71.207	114.988	22.20999999999998	11.10499999999999
150	1.5	0.157680907633631	0.1100368521448831	0.1924644765111241	0.0960584038275975	0.1843093732109103	0.2640249233314758	81	283	26	43	2.1562758087983083	1.776045707068811	10.0	66.234	72.309	116.912	21.631	10.8155
151	1.51	0.1510282298382434	0.1057188708751838	0.1841667146416553	0.0866839042485542	0.17273281976352	0.2665995423512705	75	288	25	46	2.1641200197838275	1.781465711381014	10.0	67.056	72.827	117.614	22.268999999999977	11.134499999999989
152	1.52	0.1487161666536638	0.1017115822461511	0.1826371182827956	0.0898813574683917	0.1754528520860228	0.2654469595581789	98	339	30	47	2.1409892390961947	1.7741513095956374	10.0	64.698	72.599	114.835	22.462000000000003	11.231000000000002
153	1.53	0.157911374634886	0.1070485960004519	0.1944329657702256	0.0847634436695281	0.1811172493331444	0.2654505905535961	86	306	29	47	2.1846903129914503	1.7842559948364538	10.0	64.633	72.018	114.689	21.962000000000018	10.981000000000009
154	1.54	0.1564785111919601	0.1081667466439278	0.1915562092560833	0.0920586529836797	0.1799255800626012	0.2612242890104974	100	337	32	46	2.135562607800792	1.7747244949896708	12.0	65.852	73.393	116.266	22.979	11.4895
155	1.55	0.1647226702258121	0.1097630442670362	0.2038090365254139	0.0963790631431529	0.1952055694624401	0.2767056853923325	82	335	30	51	2.1408544110232546	1.7736390748276147	12.0	66.05	73.146	115.788	23.408	11.704
156	1.56	0.1808176158623761	0.1146022391697239	0.2266566055771158	0.1037288231349453	0.2130757896777284	0.2667548693538238	86	297	27	46	2.187935207241533	1.7914152756980035	10.0	65.383	73.224	116.329	22.27800000000001	11.139000000000005
157	1.57	0.1687399993950276	0.1000664988138591	0.2147083307689018	0.0887302424697999	0.202794585293014	0.2664902311325245	82	329	28	49	2.144474608578544	1.7826956052001657	14.0	65.904	74.29	117.567	22.627000000000024	11.313500000000012
158	1.58	0.1605647311549195	0.1085790266317345	0.1978408060935809	0.0901104635833357	0.1866236081773036	0.2659966870749646	95	363	31	48	2.124489198398875	1.7703393902802909	10.0	66.559	73.98	116.661	23.877999999999982	11.938999999999991
159	1.59	0.1625184589196771	0.1059907400106608	0.2022503779879645	0.0941842738746171	0.1942783691909185	0.2564882982902907	92	376	28	50	2.122667186541668	1.7692517354460058	12.0	65.876	73.505	116.934	22.447000000000003	11.2235
160	1.6	0.1615858326603025	0.0985841415793889	0.2043553839877586	0.0867718680452752	0.1943656039499759	0.2766100865064989	92	337	31	49	2.149546468716959	1.779812825245219	13.0	66.569	72.161	114.975	23.755000000000024	11.877500000000012
161	1.61	0.1529759881211768	0.1102072872802179	0.1847958004131622	0.0990394892196826	0.1773155629460308	0.270456929987228	93	355	30	50	2.122498001834124	1.7663098966775	13.0	65.503	72.989	116.496	21.996000000000024	10.998000000000012
162	1.62	0.1500699183601704	0.1050364359851432	0.1830045013776951	0.0860311955296869	0.1674504238460522	0.2596977712473496	84	346	29	50	2.124113679212669	1.774826582211449	14.0	67.683	74.062	118.037	23.708	11.854
163	1.63	0.1410653289585743	0.0936131429000862	0.1747360274828307	0.0807830360097083	0.1682846090440778	0.261932574459802	106	378	34	48	2.1090701796127678	1.76424439927771	10.0	65.66	73.412	115.945	23.12700000000001	11.563500000000005
164	1.64	0.142253736052051	0.0911032316465485	0.1778582748936465	0.0839286704550502	0.1747024789601677	0.2686017636095702	90	358	31	51	2.1290261679471287	1.776579720056196	10.0	65.824	73.202	116.527	22.49900000000001	11.249500000000005
165	1.65	0.1390291543987818	0.0942822208047299	0.1711658376382043	0.0889179435239577	0.1647490692652929	0.2680765662565252	100	349	33	48	2.144850254594045	1.78085689822117	12.0	66.402	75.554	119.082	22.874000000000024	11.437000000000012
166	1.66	0.1324930544232984	0.0976902732445195	0.1587569151978682	0.0867079058653966	0.1495024892029205	0.2479540618265834	99	404	34	53	2.113127462453493	1.7698592980442929	12.0	65.087	73.184	115.24	23.03100000000002	11.51550000000001
167	1.67	0.1362012938685787	0.1030848099792917	0.161608632184545	0.0945098811381041	0.1560706302762615	0.2670837789543035	91	333	28	48	2.1187740735015037	1.7687280216050976	13.0	65.227	73.414	115.069	23.572000000000017	11.786000000000008
168	1.68	0.1289556970853793	0.1015175720496627	0.1505583919120416	0.0880017334647705	0.1460609002818051	0.245802469432986	90	365	31	50	2.08951124684435	1.7642324536067195	11.0	65.469	74.652	115.656	24.46499999999997	12.232499999999987
169	1.69	0.1355914377208013	0.1135297567799869	0.1537300960202618	0.1017901541932368	0.1464918285010052	0.2702256703391187	106	368	35	51	2.1026659845779503	1.7609475109145991	12.0	66.37	72.796	116.385	22.78099999999999	11.390499999999996
170	1.7	0.1325552386444298	0.1045401577469627	0.1546391357464877	0.0958027179697935	0.148146649455689	0.2707476141851656	96	345	34	46	2.113538956091854	1.7676833501223974	15.0	65.886	72.347	115.028	23.205	11.6025
171	1.71	0.1411658697247292	0.0981086970875167	0.1725258402955433	0.0916395065207322	0.1678193030780929	0.2627947895883429	88	332	27	47	2.1328970119127417	1.7768357844660203	13.0	65.562	74.34	116.774	23.127999999999982	11.563999999999991
172	1.72	0.1451931384285369	0.1029397338573894	0.1763297113259782	0.0889224803595676	0.1705444282005248	0.276146219147474	77	328	25	51	2.1222646602628243	1.7731683789157748	11.0	67.893	73.905	118.814	22.98400000000001	11.492000000000004
173	1.73	0.1499943860783349	0.1104289070818684	0.1798246551378456	0.1069523969925995	0.1763527115349041	0.2568289218185077	74	339	29	50	2.137632977180997	1.776258264084857	12.0	66.778	73.415	116.162	24.03100000000001	12.015500000000005
174	1.74	0.1492060197498149	0.1148530282384207	0.1758525483230425	0.105838338647389	0.1689485292472469	0.2524876221876421	99	353	29	47	2.1482890867376345	1.776570542174044	10.0	67.852	73.408	117.586	23.673999999999992	11.836999999999996
175	1.75	0.1611314159146909	0.1131705791723026	0.1962782392486781	0.1032947043667774	0.1917018962844331	0.2588448850464523	94	356	26	46	2.144372301568361	1.7756284097285628	11.0	66.596	73.528	116.678	23.446000000000023	11.723000000000011
176	1.76	0.1493667755376187	0.1009357251514717	0.1840803068975918	0.0975854563121224	0.180418175412272	0.2562758605428243	79	313	29	47	2.142645687120652	1.77841604383176	11.0	65.11	73.867	116.031	22.946	11.473
177	1.77	0.1519865013347969	0.0996397257003577	0.1888837039133196	0.094162903695294	0.1854100753525673	0.2692765761204803	96	384	31	52	2.144617346586068	1.7738081422851182	14.0	65.665	72.251	115.398	22.518	11.259
178	1.78	0.1629694923051352	0.1166500912869059	0.1972970733319173	0.105719871073789	0.188026449400876	0.2701486798706656	83	328	26	51	2.1720101358475583	1.7886433932564998	12.0	68.246	73.83	120.871	21.205	10.6025
179	1.79	0.1455966773478531	0.1072606963642222	0.1745115942472843	0.0986712901782605	0.1668015476405236	0.2508771166866627	84	336	28	51	2.135817727805565	1.778903486942832	9.0	66.448	71.741	115.964	22.224999999999994	11.112499999999995
180	1.8	0.1429354200278812	0.1103809262914898	0.168240344059008	0.105362794244706	0.1622163397603734	0.263440262021099	85	307	31	47	2.149165564500896	1.7813880645928044	11.0	65.953	73.291	116.78	22.464	11.232
181	1.81	0.1461822153685001	0.1192173860519583	0.1679363109216075	0.104780614514856	0.1624235614566735	0.2684829064477996	101	354	33	51	2.11707606541397	1.772848361841498	10.0	66.367	73.159	117.813	21.713000000000008	10.856500000000004
182	1.82	0.150475468584861	0.1187231494908356	0.1755125273972747	0.1034809183594556	0.1718390625445601	0.249138516069121	88	342	30	50	2.1159416766794945	1.7733962456872017	12.0	64.386	73.62	116.32	21.686000000000007	10.843000000000004
183	1.83	0.1708034335276929	0.127190041354192	0.2039204979167034	0.1170763230226804	0.1944547187356876	0.2640173004437601	85	309	30	51	2.1491313347664125	1.775754564807298	11.0	64.866	72.837	116.026	21.677000000000007	10.838500000000003
184	1.84	0.1732894493629802	0.1118653320369862	0.2162263903845926	0.1018082347027315	0.210550499505192	0.2672246247810449	100	359	31	50	2.138067538406104	1.7747815287326365	10.0	64.481	72.909	115.404	21.98599999999999	10.992999999999997
185	1.85	0.1592234679232945	0.1153362403887192	0.1919837863493043	0.1068487864532862	0.1858013588810207	0.2632866367732521	107	362	27	51	2.13317953734952	1.770655613795912	10.0	63.637	70.236	111.431	22.441999999999997	11.220999999999997
186	1.86	0.1707547690369471	0.1218060900763554	0.2069568469032789	0.1082494691404909	0.1984528897521266	0.2651148120845271	94	340	31	49	2.16936769493935	1.786295273670018	11.0	66.242	71.818	115.333	22.727000000000004	11.363500000000002
187	1.87	0.1627534641147655	0.1013964283875929	0.2048522173577861	0.0829452043814615	0.1962482380824918	0.2560354467353381	106	354	32	45	2.151470490271832	1.781314449162215	11.0	64.661	72.331	115.306	21.68600000000002	10.84300000000001
188	1.88	0.1601206039445832	0.099362471052044	0.2017239323603294	0.0820596690750369	0.1943400873795869	0.2686578134821369	96	321	30	46	2.1659492525985438	1.7815378838493412	10.0	65.284	70.169	114.078	21.375	10.6875
189	1.89	0.1622861839926568	0.0978827525547318	0.2057574045039242	0.0853063036781166	0.195385053077736	0.2719215266727895	84	334	31	46	2.167583438336375	1.7899366378907242	11.0	65.133	73.183	117.301	21.015	10.5075
190	1.9	0.1562593952698872	0.1064862550403991	0.1921048162772645	0.0939291952851869	0.1831350811220863	0.2564092601267213	96	338	31	47	2.1458246767671234	1.7784682653265975	9.0	64.901	71.273	114.715	21.45899999999997	10.729499999999987
191	1.91	0.1538998070114484	0.0921583730465074	0.1954258608323596	0.0802014057031756	0.1849197088094456	0.261680463968362	92	329	30	52	2.163293344030901	1.780844573980999	11.0	64.485	72.702	114.109	23.078000000000017	11.539000000000009
192	1.92	0.1588810566364836	0.0931746189570761	0.2026256771249113	0.0803067360054328	0.1981812922508351	0.2673889482401452	86	333	32	52	2.1334020396398308	1.7749575461679197	10.0	63.275	72.342	114.45	21.166999999999987	10.583499999999994
